month,store_id,channel,store_format,region,city,profit_profile,staff_count,orders,gmv,msrp_gmv,transaction_gmv,gross_sales,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,rent_expense,payroll_expense,utilities_expense,local_marketing_expense,logistics_expense,warehouse_expense,hq_sga,brand_marketing_expense,total_opex,store_direct_costs,store_cm,store_cm_pct,market_contribution,ebitda_proxy,operating_profit,operating_margin,bep_revenue,rent_to_sales_ratio,payroll_to_sales_ratio,sales_per_staff
2026-04-01,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,Loss Making,42,155,49313.78,226729.16,49313.78,49313.78,47334.19,38890.56,22747.57,16142.99,0.4151,15454.31,32503.88,6493.93,7831.25,10599.53,8264.14,8165.98,2567.67,91880.68,62283.36,-46140.37,-1.1864,-65004.04,-75737.69,-75737.69,-1.9475,150048.72,0.3974,0.8358,925.97
2026-04-01,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,High Profit,51,332,83928.56,421369.53,83928.56,83928.56,78968.44,61238.36,38376.33,22862.03,0.3733,8682.79,10264.28,1715.29,2586.92,4318.99,3272.48,3744.15,979.77,35564.67,23249.29,-387.26,-0.0063,-7978.72,-12702.64,-12702.64,-0.2074,62275.66,0.1418,0.1676,1200.75
2026-04-01,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,Stable,51,297,80489.92,405996.09,80489.92,80489.92,77334.65,54869.86,33042.03,21827.83,0.3978,15880.59,27606.99,3261.29,7733.46,7963.99,5887.66,7922.19,2331.58,78587.76,54482.33,-32654.5,-0.5951,-46506.16,-56759.93,-56759.93,-1.0344,136955.34,0.2894,0.5031,1075.88
2026-04-01,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,High Profit,58,329,79454.0,393969.83,79454.0,79454.0,76867.65,56329.04,32869.61,23459.43,0.4165,12363.81,20938.89,2969.87,4456.54,6197.94,6389.05,7595.36,1693.79,62605.24,40729.11,-17269.68,-0.3066,-29856.67,-39145.81,-39145.81,-0.6949,97795.71,0.2195,0.3717,971.19
2026-04-01,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,Stable,56,245,76062.99,398599.92,76062.99,76062.99,72382.97,53298.18,33490.3,19807.88,0.3716,10234.47,18589.14,3853.86,2864.11,4489.54,5219.92,5625.29,1516.92,52393.24,35541.57,-15733.69,-0.2952,-25443.15,-32585.36,-32585.36,-0.6114,95633.7,0.192,0.3488,951.75
2026-04-01,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,High Profit,36,330,90957.55,437110.7,90957.55,90957.55,87244.16,67606.78,40706.85,26899.93,0.3979,7281.67,12359.84,1359.39,2524.26,4358.69,2599.4,3601.31,935.91,35020.47,23525.16,3374.77,0.0499,-3583.32,-8120.54,-8120.54,-0.1201,59125.08,0.1077,0.1828,1877.97
2026-04-01,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,Stable,67,299,82669.94,423355.25,82669.94,82669.94,78198.03,59796.0,36081.25,23714.75,0.3966,13899.72,18578.53,3286.17,3622.66,7201.43,4321.56,7538.36,1605.01,60053.43,39387.07,-15672.32,-0.2621,-27195.31,-36338.68,-36338.68,-0.6077,99313.27,0.2325,0.3107,892.48
2026-04-01,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,Stable,45,257,68328.61,350028.98,68328.61,68328.61,66279.43,47682.75,28893.1,18789.65,0.3941,9571.92,18510.51,3821.22,4380.04,4769.49,4261.27,4950.2,1465.9,51730.55,36283.69,-17494.04,-0.3669,-26524.8,-32940.9,-32940.9,-0.6908,92077.62,0.2007,0.3882,1059.62
2026-04-01,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,High Profit,62,347,98102.5,496859.47,98102.5,98102.5,92518.76,72553.1,44870.14,27682.96,0.3816,18680.6,19943.51,3958.95,6166.87,6147.94,7771.5,7319.69,2091.06,72080.12,48749.93,-21066.97,-0.2904,-34986.41,-44397.16,-44397.16,-0.6119,127766.64,0.2575,0.2749,1170.21
2026-04-01,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,At Risk,34,185,46526.42,237389.14,46526.42,46526.42,45340.21,34146.0,20790.6,13355.4,0.3911,15939.24,25180.96,3877.93,5477.07,6632.42,7195.28,6666.6,2183.36,73152.86,50475.2,-37119.8,-1.0871,-50947.5,-59797.46,-59797.46,-1.7512,129050.88,0.4668,0.7374,1004.29
2026-04-01,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,Stable,72,272,73575.27,359491.4,73575.27,73575.27,70454.4,54418.77,31824.05,22594.72,0.4152,10682.09,13036.22,1926.42,3944.14,3500.98,4672.99,3549.59,1235.14,42547.59,29588.88,-6994.16,-0.1285,-15168.13,-19952.87,-19952.87,-0.3667,71264.01,0.1963,0.2396,755.82
2026-04-01,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,Stable,36,241,69780.53,338168.04,69780.53,69780.53,66224.5,48697.41,29151.85,19545.56,0.4014,14882.83,17755.37,3790.47,3576.79,4867.26,6305.9,5585.39,1650.15,58414.17,40005.47,-20459.91,-0.4201,-31633.07,-38868.61,-38868.61,-0.7982,99672.91,0.3056,0.3646,1352.71
2026-04-01,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,High Profit,104,364,96553.05,497647.34,96553.05,96553.05,93254.74,65224.97,40816.08,24408.89,0.3742,16901.92,23817.44,4825.14,3145.06,5615.83,3994.21,6387.53,1817.1,66504.23,48689.56,-24280.67,-0.3723,-33890.71,-42095.34,-42095.34,-0.6454,130107.31,0.2591,0.3652,627.16
2026-04-01,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,High Profit,52,302,77894.35,390799.91,77894.35,77894.35,74243.7,57635.43,36177.69,21457.74,0.3723,7022.5,7710.94,1362.97,1620.95,2304.78,2171.97,2922.11,754.51,25870.73,17717.36,3740.38,0.0649,-736.37,-4412.99,-4412.99,-0.0766,47588.78,0.1218,0.1338,1108.37
2026-04-01,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,High Profit,79,386,113768.41,556095.75,113768.41,113768.41,111048.04,85919.46,51312.73,34606.73,0.4028,10390.62,15029.35,2471.43,3674.47,6166.54,5652.42,6880.18,1487.82,51752.82,31565.86,3040.87,0.0354,-8778.09,-17146.09,-17146.09,-0.1996,78369.77,0.1209,0.1749,1087.59
2026-04-01,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,High Profit,88,334,104949.7,511294.23,104949.7,104949.7,100562.29,77390.45,47168.73,30221.72,0.3905,12427.93,18653.2,2108.0,4727.51,5192.86,5308.24,4647.53,1573.25,54638.53,37916.64,-7694.92,-0.0994,-18196.02,-24416.81,-24416.81,-0.3155,97095.27,0.1606,0.241,879.44
2026-04-01,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,Stable,73,269,70989.32,356398.11,70989.32,70989.32,68307.71,50885.46,30592.66,20292.8,0.3988,16784.47,24142.37,3998.62,4642.92,5643.42,5754.68,6225.16,1951.22,69142.86,49568.39,-29275.59,-0.5753,-40673.69,-48850.06,-48850.06,-0.96,124295.83,0.3298,0.4744,697.06
2026-04-01,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,At Risk,60,181,50834.41,251945.11,50834.41,50834.41,49365.71,33550.38,18441.13,15109.25,0.4503,14327.86,19125.08,3467.09,3953.64,6579.45,6452.31,8684.79,1787.91,64378.13,40873.68,-25764.43,-0.7679,-38796.18,-49268.88,-49268.88,-1.4685,90760.78,0.4271,0.57,559.17
2026-04-01,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,Loss Making,47,161,42880.26,213149.5,42880.26,42880.26,41726.41,31751.52,18435.29,13316.23,0.4194,11383.2,19285.48,4521.48,6037.18,5409.77,4793.89,5353.86,3918.54,60703.4,41227.35,-27911.12,-0.879,-38114.78,-47387.17,-47387.17,-1.4924,98303.42,0.3585,0.6074,675.56
2026-04-01,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,High Profit,77,347,91853.75,459584.27,91853.75,91853.75,89305.26,69962.28,42285.5,27676.78,0.3956,6071.64,11197.14,2211.74,2900.06,3423.02,2792.91,3147.48,943.22,32687.21,22380.58,5296.2,0.0757,-919.74,-5010.43,-5010.43,-0.0716,56574.37,0.0868,0.16,908.6
2026-04-01,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,Loss Making,46,168,49312.38,250049.86,49312.38,49312.38,47569.85,36744.69,23095.31,13649.38,0.3715,20345.37,24878.15,6240.0,6045.74,7104.18,7055.56,8017.3,2408.9,82095.2,57509.26,-43859.88,-1.1936,-58019.61,-68445.82,-68445.82,-1.8627,154817.28,0.5537,0.6771,798.8
2026-04-01,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,Stable,48,254,73593.11,365632.4,73593.11,73593.11,70064.95,56220.35,34369.7,21850.65,0.3887,9882.37,17980.33,3852.49,4820.48,5218.56,5669.74,6038.46,1641.35,55103.78,36535.67,-14685.02,-0.2612,-25573.31,-33253.13,-33253.13,-0.5915,94003.97,0.1758,0.3198,1171.26
2026-04-01,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,Loss Making,54,116,28167.82,144418.11,28167.82,28167.82,27856.69,21586.52,13955.31,7631.21,0.3535,16473.73,17688.43,3285.35,3605.66,5765.47,3914.25,6120.89,5102.58,61956.36,41053.17,-33421.96,-1.5483,-43101.69,-54325.15,-54325.15,-2.5166,116127.74,0.7631,0.8194,399.75
2026-04-01,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,High Profit,58,347,91159.52,446148.69,91159.52,91159.52,87511.72,65796.69,37791.25,28005.44,0.4256,11174.29,14231.34,1927.57,2676.29,4291.63,5070.89,4559.86,1517.39,45449.25,30009.49,-2004.05,-0.0305,-11366.57,-17443.81,-17443.81,-0.2651,70505.06,0.1698,0.2163,1134.43
2026-04-01,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,Stable,53,270,81477.81,408704.67,81477.81,81477.81,76731.67,60376.7,36374.6,24002.1,0.3975,14082.35,21962.7,4881.91,5581.63,8656.01,3995.26,7262.39,1976.59,68398.87,46508.6,-22506.5,-0.3728,-35157.78,-44396.77,-44396.77,-0.7353,116991.26,0.2332,0.3638,1139.18
2026-04-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,At Risk,45,169,50663.25,237227.02,50663.25,50663.25,48359.63,36572.75,21153.44,15419.31,0.4216,17475.96,19185.21,4223.65,5490.85,8204.85,5839.88,6794.75,1899.01,69114.15,46375.67,-30956.36,-0.8464,-45001.09,-53694.84,-53694.84,-1.4682,109997.52,0.4778,0.5246,812.73
2026-04-01,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,Stable,41,264,76978.53,371702.87,76978.53,76978.53,74504.06,58327.87,34437.81,23890.06,0.4096,19165.68,26269.29,3239.28,7515.29,7590.39,7187.23,7616.84,2302.59,80886.59,56189.54,-32299.48,-0.5538,-47077.1,-56996.53,-56996.53,-0.9772,137187.44,0.3286,0.4504,1422.63
2026-04-01,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,Stable,54,247,68510.93,344703.24,68510.93,68510.93,64785.43,48808.14,29359.95,19448.19,0.3985,9763.47,15254.01,3118.9,3437.95,3327.98,4703.77,3890.38,1209.16,44705.6,31574.32,-12126.13,-0.2484,-20157.87,-25257.41,-25257.41,-0.5175,79240.48,0.2,0.3125,903.85
2026-04-01,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,Stable,52,250,65100.23,328769.36,65100.23,65100.23,63058.5,46272.99,28558.93,17714.06,0.3828,19691.7,28467.95,5498.05,6087.21,8675.32,5428.85,8492.39,2534.83,84876.3,59744.91,-42030.85,-0.9083,-56135.02,-67162.24,-67162.24,-1.4514,156066.74,0.4256,0.6152,889.87
2026-04-01,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,Loss Making,42,149,42034.28,204127.0,42034.28,42034.28,39923.95,29204.63,17301.13,11903.5,0.4076,26459.14,37594.36,8304.66,7891.87,14626.9,8537.66,14044.51,3146.94,120606.05,80250.04,-68346.54,-2.3403,-91511.1,-108702.55,-108702.55,-3.7221,196889.38,0.906,1.2873,695.35
2026-04-01,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,Stable,79,239,59741.12,299887.75,59741.12,59741.12,57827.29,44022.96,26122.46,17900.5,0.4066,10923.94,15734.8,2718.76,4095.87,4153.45,4469.13,5093.9,1344.28,48534.13,33473.37,-15572.87,-0.3537,-24195.45,-30633.63,-30633.63,-0.6959,82321.54,0.2481,0.3574,557.25
2026-04-01,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,At Risk,59,168,55823.07,270538.02,55823.07,55823.07,53171.05,36280.4,20424.53,15855.87,0.437,16025.55,25651.49,2686.48,4113.24,6575.01,4180.61,9616.31,1987.05,70835.75,48476.77,-32620.9,-0.8991,-43376.52,-54979.88,-54979.88,-1.5154,110921.48,0.4417,0.707,614.92
2026-04-01,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,High Profit,65,329,92963.74,482064.01,92963.74,92963.74,88429.4,70881.94,45221.45,25660.49,0.362,5691.34,8219.29,1174.5,1305.9,2377.42,2107.8,2801.39,1989.71,25667.34,16391.03,9269.46,0.1308,4784.24,-6.85,-6.85,-0.0001,45276.92,0.0803,0.116,1090.49
2026-04-01,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,High Profit,59,377,101293.51,530565.16,101293.51,101293.51,96334.61,73536.3,46709.52,26826.78,0.3648,8548.2,12888.41,1816.71,2289.51,3044.35,3992.52,3019.73,1088.05,36687.48,25542.83,1283.95,0.0175,-5752.92,-9860.7,-9860.7,-0.1341,70016.81,0.1162,0.1753,1246.38
2026-04-01,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,Stable,35,240,66738.04,333858.43,66738.04,66738.04,63275.92,45901.4,28013.88,17887.52,0.3897,17821.24,27037.0,3402.09,6058.91,8380.62,6784.03,8285.73,2071.1,79840.71,54319.23,-36431.71,-0.7937,-51596.36,-61953.19,-61953.19,-1.3497,139389.29,0.3883,0.589,1311.47
2026-04-01,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,At Risk,57,165,45389.09,224703.93,45389.09,45389.09,43324.04,31946.43,19353.46,12592.97,0.3942,18304.04,33158.46,5566.4,5394.89,8026.71,10126.45,12303.74,2771.15,95651.86,62423.8,-49830.83,-1.5598,-67984.0,-83058.89,-83058.89,-2.5999,158359.59,0.573,1.0379,560.46
