month,sku,brand_owner,brand,category,business_mode,standard_cost,inbound_freight_rate,packaging_cost_per_unit,handling_cost_per_unit,product_development_cost_per_unit,royalty_rate,royalty_cost_per_unit,landed_cost_per_unit,unit_economic_cost
2026-01-01,SKU00187,External Brand,New Balance,Sportswear,Consignment,9.74,0.0561,4.27,2.73,2.3,0.0,0.0,19.59,19.59
2026-01-01,SKU00188,Himaxx Own,Brand B,Basketball Shoes,Own Brand,160.26,0.0279,0.88,1.34,8.66,0.0,0.0,175.62,175.62
2026-01-01,SKU00189,External Brand,Salomon,Basketball Shoes,Buyout,93.13,0.0735,3.36,0.38,1.06,0.0,0.0,104.77,104.77
2026-01-01,SKU00190,External Brand,Reebok Underwear,Running Shoes,Buyout,251.73,0.0457,2.4,2.95,3.36,0.0476,78.57,271.95,350.53
2026-01-01,SKU00191,External Brand,Under Armour,Basketball Shoes,Consignment,32.03,0.0614,3.56,2.32,3.29,0.0,0.0,43.17,43.17
2026-01-01,SKU00192,Himaxx Own,Brand B,Training Shoes,Own Brand,67.65,0.0695,2.56,2.5,6.35,0.0,0.0,83.76,83.76
2026-01-01,SKU00193,External Brand,Salomon,Running Shoes,Buyout,215.36,0.0621,2.41,0.64,1.9,0.0,0.0,233.69,233.69
2026-01-01,SKU00194,External Brand,Puma,Kids Apparel,Buyout,50.76,0.0628,4.02,2.6,0.9,0.0,0.0,61.47,61.47
2026-01-01,SKU00195,External Brand,Brooks Brothers,Bags,Buyout,123.12,0.0432,3.8,3.24,2.21,0.0351,51.2,137.69,188.89
2026-01-01,SKU00196,External Brand,Asics,Accessories,Consignment,4.88,0.0425,4.85,0.5,2.85,0.0,0.0,13.28,13.28
2026-01-01,SKU00197,External Brand,Adidas,Sportswear,Consignment,9.85,0.0603,1.74,2.94,0.86,0.0,0.0,15.98,15.98
2026-01-01,SKU00198,External Brand,Adidas,Running Shoes,Consignment,43.68,0.0668,0.97,3.22,2.58,0.0,0.0,53.37,53.37
2026-01-01,SKU00199,External Brand,Patagonia,Accessories,Buyout,33.79,0.0403,3.28,2.27,2.65,0.0,0.0,43.35,43.35
2026-01-01,SKU00200,External Brand,Nike,Basketball Shoes,Buyout,168.19,0.0423,2.54,0.71,2.66,0.0,0.0,181.21,181.21
2026-01-01,SKU00201,External Brand,Brooks Brothers,Underwear,Buyout,9.2,0.0539,4.09,1.17,1.17,0.0776,7.85,16.12,23.97
2026-01-01,SKU00202,External Brand,Reebok Underwear,Outdoor Apparel,Buyout,92.4,0.0478,2.14,2.34,2.87,0.0657,56.53,104.17,160.7
2026-01-01,SKU00203,External Brand,Under Armour,Outdoor Apparel,Buyout,155.26,0.0589,3.41,3.42,2.51,0.0,0.0,173.75,173.75
2026-01-01,SKU00204,External Brand,Skechers,Accessories,Buyout,59.51,0.0387,0.67,0.81,1.83,0.0,0.0,65.13,65.13
2026-01-01,SKU00205,External Brand,On Running,Sportswear,Consignment,2.43,0.0511,2.17,0.86,3.37,0.0,0.0,8.96,8.96
2026-01-01,SKU00206,External Brand,Skechers,Running Shoes,Buyout,87.13,0.0751,3.25,3.4,1.09,0.0,0.0,101.42,101.42
2026-01-01,SKU00207,External Brand,Patagonia,Sportswear,Buyout,21.02,0.0571,3.8,2.61,1.76,0.0,0.0,30.39,30.39
2026-01-01,SKU00208,External Brand,Adidas,Training Shoes,Consignment,39.62,0.051,1.45,3.11,3.85,0.0,0.0,50.05,50.05
2026-01-01,SKU00209,External Brand,Skechers,Yoga Apparel,Consignment,12.1,0.0519,1.1,2.34,0.09,0.0,0.0,16.26,16.26
2026-01-01,SKU00210,External Brand,Asics,Yoga Apparel,Consignment,5.57,0.0229,4.05,2.63,2.52,0.0,0.0,14.9,14.9
2026-01-01,SKU00211,External Brand,Cole Haan,Lifestyle Apparel,Buyout,64.59,0.0599,1.66,2.21,0.77,0.0,0.0,73.1,73.1
2026-01-01,SKU00212,External Brand,Lululemon,Basketball Shoes,Buyout,78.69,0.0574,2.1,0.32,3.19,0.0,0.0,88.82,88.82
2026-01-01,SKU00213,External Brand,Adidas,Lifestyle Apparel,Consignment,22.98,0.0692,3.2,0.56,2.13,0.0,0.0,30.46,30.46
2026-01-01,SKU00214,External Brand,Skechers,Bags,Consignment,30.55,0.0372,4.44,0.39,2.35,0.0,0.0,38.87,38.87
2026-01-01,SKU00215,Himaxx Own,Brand A,Underwear,Own Brand,136.97,0.032,1.22,1.15,11.72,0.0,0.0,155.45,155.45
2026-01-01,SKU00216,External Brand,Columbia,Training Shoes,Buyout,68.7,0.0532,4.88,2.51,3.3,0.0,0.0,83.03,83.03
2026-01-01,SKU00217,External Brand,Nike,Underwear,Consignment,27.34,0.0481,2.1,0.75,0.03,0.0,0.0,31.54,31.54
2026-01-01,SKU00218,External Brand,Nike,Yoga Apparel,Consignment,10.5,0.0385,0.81,3.05,0.28,0.0,0.0,15.05,15.05
2026-01-01,SKU00219,External Brand,Adidas,Lifestyle Apparel,Buyout,148.02,0.0684,4.13,3.23,3.5,0.0,0.0,169.0,169.0
2026-01-01,SKU00220,External Brand,Nike,Accessories,Consignment,5.2,0.0795,4.03,2.72,0.8,0.0,0.0,13.17,13.17
2026-01-01,SKU00221,External Brand,On Running,Accessories,Consignment,32.94,0.0252,2.73,3.46,0.44,0.0,0.0,40.4,40.4
2026-01-01,SKU00222,External Brand,Reebok Underwear,Training Shoes,Consignment,38.48,0.0275,4.52,1.94,2.63,0.079,62.43,48.63,111.06
2026-01-01,SKU00223,Himaxx Own,Brand A,Basketball Shoes,Own Brand,209.11,0.0303,2.06,3.42,10.38,0.0,0.0,231.32,231.32
2026-01-01,SKU00224,External Brand,Under Armour,Accessories,Buyout,10.54,0.0405,2.63,0.48,3.5,0.0,0.0,17.58,17.58
2026-01-01,SKU00225,External Brand,Champion,Performance Apparel,Buyout,217.2,0.0225,2.45,2.68,1.66,0.0,0.0,228.88,228.88
2026-01-01,SKU00226,Himaxx Own,Brand B,Basketball Shoes,Own Brand,275.9,0.0316,3.06,2.07,3.57,0.0,0.0,293.33,293.33
2026-01-01,SKU00227,External Brand,Champion,Kids Apparel,Buyout,41.93,0.0504,4.52,2.74,3.65,0.0,0.0,54.96,54.96
2026-01-01,SKU00228,External Brand,Cole Haan,Accessories,Buyout,24.92,0.0553,0.96,0.35,0.51,0.0,0.0,28.12,28.12
2026-01-01,SKU00229,Himaxx Own,Brand B,Training Shoes,Own Brand,250.67,0.0625,3.35,3.16,13.38,0.0,0.0,286.21,286.21
2026-01-01,SKU00230,External Brand,Salomon,Yoga Apparel,Consignment,12.49,0.0652,1.93,2.98,2.08,0.0,0.0,20.29,20.29
2026-01-01,SKU00231,External Brand,Puma,Basketball Shoes,Buyout,132.53,0.0289,2.13,3.24,0.99,0.0,0.0,142.72,142.72
2026-01-01,SKU00232,External Brand,Reebok Underwear,Sportswear,Consignment,24.12,0.0407,2.87,2.59,1.64,0.0555,32.49,32.2,64.7
2026-01-01,SKU00233,Himaxx Own,Brand A,Bags,Own Brand,205.77,0.0494,1.95,3.0,7.98,0.0,0.0,228.86,228.86
2026-01-01,SKU00234,External Brand,New Balance,Accessories,Buyout,69.71,0.0694,3.91,0.42,2.63,0.0,0.0,81.51,81.51
2026-01-01,SKU00235,Himaxx Own,Brand B,Underwear,Own Brand,53.17,0.0402,0.74,2.77,9.49,0.0,0.0,68.31,68.31
2026-01-01,SKU00236,External Brand,Adidas,Kids Apparel,Consignment,7.67,0.0539,2.7,2.03,3.95,0.0,0.0,16.77,16.77
2026-01-01,SKU00237,External Brand,Puma,Yoga Apparel,Consignment,10.71,0.0663,4.96,2.46,1.84,0.0,0.0,20.67,20.67
2026-01-01,SKU00238,External Brand,Puma,Lifestyle Apparel,Consignment,9.08,0.0778,3.08,1.75,1.78,0.0,0.0,16.4,16.4
2026-01-01,SKU00239,External Brand,On Running,Lifestyle Apparel,Consignment,19.8,0.0316,1.01,1.64,3.14,0.0,0.0,26.22,26.22
2026-01-01,SKU00240,External Brand,Columbia,Bags,Buyout,58.07,0.0726,2.18,2.77,0.22,0.0,0.0,67.45,67.45
2026-01-01,SKU00241,External Brand,Reebok Underwear,Performance Apparel,Buyout,48.43,0.0286,2.48,3.08,0.72,0.0603,23.76,56.1,79.86
2026-01-01,SKU00242,External Brand,Skechers,Basketball Shoes,Buyout,160.05,0.0337,4.35,2.09,2.02,0.0,0.0,173.9,173.9
2026-01-01,SKU00243,Himaxx Own,Brand B,Accessories,Own Brand,97.42,0.0496,1.93,2.95,7.77,0.0,0.0,114.9,114.9
2026-01-01,SKU00244,External Brand,Reebok Underwear,Underwear,Consignment,7.4,0.0283,4.15,3.48,0.2,0.0532,23.59,15.44,39.03
2026-01-01,SKU00245,Himaxx Own,Brand A,Kids Apparel,Own Brand,30.48,0.03,2.66,1.61,11.54,0.0,0.0,47.2,47.2
2026-01-01,SKU00246,External Brand,Reebok Underwear,Accessories,Buyout,44.23,0.0294,2.09,0.43,2.9,0.0383,9.81,50.94,60.75
2026-01-01,SKU00247,External Brand,Cole Haan,Lifestyle Apparel,Buyout,121.61,0.0357,2.83,0.85,0.61,0.0,0.0,130.25,130.25
2026-01-01,SKU00248,External Brand,Adidas,Kids Apparel,Buyout,30.6,0.0337,4.78,1.04,0.17,0.0,0.0,37.62,37.62
2026-01-01,SKU00249,External Brand,Brooks Brothers,Running Shoes,Buyout,58.48,0.0524,4.29,2.6,1.87,0.0564,24.23,70.3,94.52
2026-01-01,SKU00250,External Brand,Under Armour,Running Shoes,Buyout,62.34,0.0582,1.32,0.51,1.99,0.0,0.0,69.79,69.79
2026-01-01,SKU00251,External Brand,Nike,Bags,Consignment,29.87,0.0238,4.46,2.85,0.95,0.0,0.0,38.84,38.84
2026-01-01,SKU00252,External Brand,Asics,Training Shoes,Consignment,42.18,0.0447,4.17,3.24,2.37,0.0,0.0,53.84,53.84
2026-01-01,SKU00253,External Brand,Asics,Sportswear,Consignment,43.17,0.0247,2.43,2.95,1.77,0.0,0.0,51.38,51.38
2026-01-01,SKU00254,External Brand,Fila,Lifestyle Apparel,Consignment,10.62,0.0592,1.14,2.81,3.03,0.0,0.0,18.23,18.23
2026-01-01,SKU00255,External Brand,Skechers,Outdoor Apparel,Buyout,180.19,0.0268,4.31,1.48,2.15,0.0,0.0,192.96,192.96
2026-01-01,SKU00256,Himaxx Own,Brand B,Training Shoes,Own Brand,197.83,0.0271,2.68,3.44,13.02,0.0,0.0,222.33,222.33
2026-01-01,SKU00257,Himaxx Own,Brand B,Yoga Apparel,Own Brand,47.87,0.0615,1.02,3.3,3.59,0.0,0.0,58.73,58.73
2026-01-01,SKU00258,External Brand,Under Armour,Yoga Apparel,Consignment,23.82,0.0537,1.43,0.37,0.53,0.0,0.0,27.42,27.42
2026-01-01,SKU00259,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,176.98,0.0422,4.87,0.72,8.02,0.0,0.0,198.05,198.05
2026-01-01,SKU00260,Himaxx Own,Brand A,Running Shoes,Own Brand,224.78,0.0551,4.64,1.69,9.52,0.0,0.0,253.01,253.01
2026-01-01,SKU00261,External Brand,Patagonia,Running Shoes,Buyout,111.01,0.0419,4.34,1.78,0.25,0.0,0.0,122.03,122.03
2026-01-01,SKU00262,External Brand,Under Armour,Bags,Consignment,29.62,0.0536,1.38,0.96,2.92,0.0,0.0,36.46,36.46
2026-01-01,SKU00263,External Brand,Champion,Sportswear,Buyout,107.84,0.0683,1.98,1.6,3.99,0.0,0.0,122.77,122.77
2026-01-01,SKU00264,External Brand,Puma,Performance Apparel,Buyout,38.61,0.0734,3.88,2.4,0.48,0.0,0.0,48.2,48.2
2026-01-01,SKU00265,External Brand,New Balance,Running Shoes,Buyout,122.68,0.0545,1.64,1.39,1.4,0.0,0.0,133.79,133.79
2026-01-01,SKU00266,External Brand,Nike,Bags,Consignment,26.07,0.0472,3.48,0.37,1.66,0.0,0.0,32.81,32.81
2026-01-01,SKU00267,External Brand,Puma,Basketball Shoes,Buyout,33.57,0.0764,1.85,1.47,3.73,0.0,0.0,43.19,43.19
2026-01-01,SKU00268,External Brand,Under Armour,Performance Apparel,Buyout,367.5,0.0759,2.72,3.38,0.69,0.0,0.0,402.17,402.17
2026-01-01,SKU00269,External Brand,Salomon,Basketball Shoes,Buyout,149.79,0.0255,2.67,1.42,0.34,0.0,0.0,158.04,158.04
2026-01-01,SKU00270,External Brand,The North Face,Underwear,Buyout,39.16,0.0686,4.14,1.51,2.63,0.0,0.0,50.13,50.13
2026-01-01,SKU00271,External Brand,Asics,Outdoor Apparel,Buyout,215.23,0.029,4.56,2.1,1.66,0.0,0.0,229.79,229.79
2026-01-01,SKU00272,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,88.51,0.0382,4.78,3.17,9.58,0.0,0.0,109.43,109.43
2026-01-01,SKU00273,External Brand,The North Face,Basketball Shoes,Buyout,180.52,0.0713,3.03,1.59,3.3,0.0,0.0,201.31,201.31
2026-01-01,SKU00274,External Brand,Reebok Underwear,Underwear,Buyout,32.07,0.0657,2.26,2.25,2.48,0.0324,7.47,41.16,48.63
2026-01-01,SKU00275,External Brand,Skechers,Outdoor Apparel,Buyout,295.55,0.0787,0.71,3.17,1.9,0.0,0.0,324.58,324.58
2026-01-01,SKU00276,External Brand,New Balance,Lifestyle Apparel,Consignment,24.07,0.0223,4.75,2.88,1.68,0.0,0.0,33.92,33.92
2026-01-01,SKU00277,External Brand,Cole Haan,Underwear,Buyout,45.58,0.0407,1.25,2.87,1.44,0.0,0.0,52.99,52.99
2026-01-01,SKU00278,External Brand,Champion,Running Shoes,Buyout,94.64,0.0659,1.74,0.62,0.25,0.0,0.0,103.5,103.5
2026-01-01,SKU00279,External Brand,Columbia,Yoga Apparel,Buyout,7.69,0.0451,3.56,1.83,1.84,0.0,0.0,15.27,15.27
2026-01-01,SKU00280,External Brand,Salomon,Running Shoes,Buyout,116.43,0.058,4.81,3.07,3.69,0.0,0.0,134.75,134.75
2026-01-01,SKU00281,External Brand,Hoka,Underwear,Buyout,59.19,0.0281,3.18,1.1,2.6,0.0,0.0,67.74,67.74
2026-01-01,SKU00282,External Brand,Adidas,Performance Apparel,Consignment,75.85,0.0514,3.99,1.85,3.84,0.0,0.0,89.42,89.42
2026-01-01,SKU00283,External Brand,Cole Haan,Lifestyle Apparel,Buyout,67.24,0.0508,0.56,3.11,1.38,0.0,0.0,75.71,75.71
2026-01-01,SKU00284,External Brand,Adidas,Underwear,Consignment,24.83,0.0587,4.8,3.07,2.99,0.0,0.0,37.15,37.15
2026-01-01,SKU00285,External Brand,Hoka,Lifestyle Apparel,Consignment,4.84,0.0256,3.9,1.72,3.03,0.0,0.0,13.61,13.61
2026-01-01,SKU00286,External Brand,Brooks Brothers,Accessories,Consignment,14.9,0.0745,1.65,0.74,0.77,0.0578,22.23,19.17,41.4
2026-01-01,SKU00287,External Brand,Under Armour,Yoga Apparel,Consignment,6.05,0.036,4.17,3.13,3.67,0.0,0.0,17.24,17.24
2026-01-01,SKU00288,External Brand,Lululemon,Outdoor Apparel,Buyout,339.0,0.0516,2.6,1.04,1.92,0.0,0.0,362.05,362.05
2026-01-01,SKU00289,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,135.23,0.0637,1.94,0.39,7.18,0.0,0.0,153.35,153.35
2026-01-01,SKU00290,Himaxx Own,Brand B,Lifestyle Apparel,Own Brand,24.81,0.0658,3.37,1.05,9.28,0.0,0.0,40.14,40.14
2026-01-01,SKU00291,External Brand,Brooks Brothers,Kids Apparel,Consignment,13.59,0.0671,4.25,2.62,3.32,0.069,89.43,24.69,114.12
2026-01-01,SKU00292,External Brand,New Balance,Kids Apparel,Buyout,103.26,0.0439,1.83,1.82,3.27,0.0,0.0,114.71,114.71
2026-01-01,SKU00293,External Brand,Under Armour,Lifestyle Apparel,Buyout,132.37,0.0794,3.53,1.43,3.55,0.0,0.0,151.39,151.39
2026-01-01,SKU00294,External Brand,Nike,Performance Apparel,Consignment,28.8,0.0506,2.61,1.29,3.79,0.0,0.0,37.94,37.94
2026-01-01,SKU00295,External Brand,Cole Haan,Underwear,Buyout,64.19,0.066,3.81,2.36,0.11,0.0,0.0,74.71,74.71
2026-01-01,SKU00296,External Brand,On Running,Performance Apparel,Buyout,228.08,0.0554,2.55,1.09,3.09,0.0,0.0,247.44,247.44
2026-01-01,SKU00297,External Brand,Puma,Performance Apparel,Buyout,296.2,0.037,3.09,0.44,1.8,0.0,0.0,312.5,312.5
2026-01-01,SKU00298,Himaxx Own,Brand A,Underwear,Own Brand,32.53,0.0587,1.66,0.73,6.98,0.0,0.0,43.8,43.8
2026-01-01,SKU00299,External Brand,Puma,Yoga Apparel,Buyout,160.79,0.0716,3.89,1.94,2.79,0.0,0.0,180.92,180.92
2026-01-01,SKU00300,Himaxx Own,Brand A,Kids Apparel,Own Brand,106.54,0.0707,4.02,1.05,11.66,0.0,0.0,130.81,130.81
2026-01-01,SKU00301,External Brand,Lululemon,Outdoor Apparel,Consignment,51.41,0.0308,2.51,0.36,0.1,0.0,0.0,55.97,55.97
2026-01-01,SKU00302,External Brand,Cole Haan,Training Shoes,Buyout,81.0,0.0586,0.63,0.36,2.14,0.0,0.0,88.88,88.88
2026-01-01,SKU00303,External Brand,Adidas,Lifestyle Apparel,Consignment,7.58,0.0293,3.82,1.65,2.04,0.0,0.0,15.32,15.32
2026-01-01,SKU00304,External Brand,Hoka,Outdoor Apparel,Buyout,128.59,0.0737,3.25,1.81,0.48,0.0,0.0,143.61,143.61
2026-01-01,SKU00305,External Brand,New Balance,Training Shoes,Buyout,160.83,0.0748,4.66,3.18,3.71,0.0,0.0,184.4,184.4
2026-01-01,SKU00306,External Brand,Salomon,Lifestyle Apparel,Buyout,179.71,0.0383,2.12,0.63,1.79,0.0,0.0,191.14,191.14
2026-01-01,SKU00307,External Brand,Adidas,Running Shoes,Consignment,45.2,0.0777,2.88,1.47,2.71,0.0,0.0,55.77,55.77
2026-01-01,SKU00308,External Brand,Champion,Lifestyle Apparel,Consignment,15.47,0.0285,3.25,1.86,2.92,0.0,0.0,23.94,23.94
2026-01-01,SKU00309,External Brand,New Balance,Bags,Buyout,148.68,0.0632,3.77,2.51,3.95,0.0,0.0,168.31,168.31
2026-01-01,SKU00310,External Brand,Skechers,Accessories,Buyout,58.78,0.0676,2.37,2.44,3.59,0.0,0.0,71.15,71.15
2026-01-01,SKU00311,External Brand,Patagonia,Training Shoes,Buyout,255.25,0.0495,3.24,2.89,0.49,0.0,0.0,274.52,274.52
2026-01-01,SKU00312,External Brand,Reebok Underwear,Lifestyle Apparel,Consignment,7.82,0.0424,3.29,0.4,0.59,0.06,9.45,12.44,21.89
2026-01-01,SKU00313,External Brand,On Running,Performance Apparel,Consignment,50.41,0.0423,1.21,3.31,0.84,0.0,0.0,57.9,57.9
2026-01-01,SKU00314,External Brand,Cole Haan,Performance Apparel,Consignment,49.67,0.0547,3.84,0.38,1.96,0.0,0.0,58.56,58.56
2026-01-01,SKU00315,External Brand,Under Armour,Training Shoes,Buyout,76.08,0.0429,4.26,0.76,1.06,0.0,0.0,85.42,85.42
2026-01-01,SKU00316,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,51.63,0.0485,2.85,1.28,4.16,0.0,0.0,62.42,62.42
2026-01-01,SKU00317,External Brand,On Running,Underwear,Consignment,8.11,0.0518,0.96,1.96,2.03,0.0,0.0,13.48,13.48
2026-01-01,SKU00318,External Brand,Asics,Training Shoes,Buyout,64.12,0.0726,4.01,0.37,3.65,0.0,0.0,76.81,76.81
2026-01-01,SKU00319,External Brand,The North Face,Yoga Apparel,Buyout,89.67,0.0223,4.33,0.75,2.09,0.0,0.0,98.83,98.83
2026-01-01,SKU00320,External Brand,Columbia,Kids Apparel,Consignment,4.13,0.0775,1.15,3.43,2.24,0.0,0.0,11.27,11.27
2026-01-01,SKU00321,External Brand,Skechers,Sportswear,Buyout,26.16,0.0286,4.94,0.96,4.0,0.0,0.0,36.8,36.8
2026-01-01,SKU00322,Himaxx Own,Brand A,Bags,Own Brand,49.79,0.0479,3.36,1.27,4.93,0.0,0.0,61.73,61.73
2026-01-01,SKU00323,External Brand,The North Face,Bags,Consignment,51.27,0.073,0.53,1.54,0.1,0.0,0.0,57.19,57.19
2026-01-01,SKU00324,External Brand,Fila,Outdoor Apparel,Buyout,45.65,0.0447,2.61,0.9,1.21,0.0,0.0,52.41,52.41
2026-01-01,SKU00325,External Brand,Under Armour,Lifestyle Apparel,Buyout,89.99,0.0619,2.94,2.33,3.09,0.0,0.0,103.91,103.91
2026-01-01,SKU00326,External Brand,New Balance,Running Shoes,Buyout,65.56,0.0594,0.79,1.35,3.43,0.0,0.0,75.02,75.02
2026-01-01,SKU00327,External Brand,Salomon,Accessories,Buyout,49.37,0.0555,3.04,2.5,2.72,0.0,0.0,60.37,60.37
2026-01-01,SKU00328,External Brand,Lululemon,Running Shoes,Consignment,42.58,0.0299,3.38,3.4,3.32,0.0,0.0,53.96,53.96
2026-01-01,SKU00329,External Brand,Columbia,Bags,Consignment,38.24,0.0737,2.0,1.16,0.99,0.0,0.0,45.21,45.21
2026-01-01,SKU00330,External Brand,Adidas,Kids Apparel,Buyout,64.92,0.0408,4.07,1.7,0.52,0.0,0.0,73.85,73.85
2026-01-01,SKU00331,External Brand,Brooks Brothers,Yoga Apparel,Buyout,35.28,0.0469,2.61,3.29,3.68,0.055,24.76,46.51,71.27
2026-01-01,SKU00332,External Brand,Under Armour,Yoga Apparel,Buyout,130.81,0.058,0.88,3.27,1.99,0.0,0.0,144.54,144.54
2026-01-01,SKU00333,Himaxx Own,Brand B,Accessories,Own Brand,17.38,0.0686,4.37,1.49,4.47,0.0,0.0,28.9,28.9
2026-01-01,SKU00334,External Brand,Champion,Outdoor Apparel,Buyout,192.6,0.04,2.27,3.45,2.71,0.0,0.0,208.74,208.74
2026-01-01,SKU00335,External Brand,Adidas,Sportswear,Consignment,8.41,0.0205,3.79,0.55,3.86,0.0,0.0,16.78,16.78
2026-01-01,SKU00336,External Brand,Cole Haan,Running Shoes,Buyout,83.6,0.0456,4.38,2.35,3.94,0.0,0.0,98.08,98.08
2026-01-01,SKU00337,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,210.52,0.036,3.12,2.04,12.05,0.0,0.0,235.3,235.3
2026-01-01,SKU00338,External Brand,Brooks Brothers,Basketball Shoes,Buyout,165.77,0.0228,4.31,3.18,1.12,0.0605,67.7,178.16,245.86
2026-01-01,SKU00339,Himaxx Own,Brand A,Training Shoes,Own Brand,79.63,0.0617,0.76,1.54,7.11,0.0,0.0,93.95,93.95
2026-01-01,SKU00340,External Brand,The North Face,Running Shoes,Buyout,201.89,0.0369,4.26,1.61,3.87,0.0,0.0,219.08,219.08
2026-01-01,SKU00341,External Brand,Adidas,Basketball Shoes,Consignment,14.17,0.056,1.86,2.75,3.88,0.0,0.0,23.45,23.45
2026-01-01,SKU00342,External Brand,Champion,Accessories,Buyout,71.55,0.0267,3.67,1.78,3.37,0.0,0.0,82.29,82.29
2026-01-01,SKU00343,External Brand,Cole Haan,Outdoor Apparel,Buyout,69.86,0.0782,4.03,3.25,0.86,0.0,0.0,83.46,83.46
2026-01-01,SKU00344,External Brand,Lululemon,Underwear,Consignment,21.41,0.0427,4.37,2.92,0.36,0.0,0.0,29.97,29.97
2026-01-01,SKU00345,External Brand,New Balance,Running Shoes,Consignment,17.83,0.0374,1.13,3.25,2.94,0.0,0.0,25.82,25.82
2026-01-01,SKU00346,External Brand,Salomon,Kids Apparel,Buyout,139.4,0.0463,2.01,1.38,0.75,0.0,0.0,150.01,150.01
2026-01-01,SKU00347,External Brand,Skechers,Kids Apparel,Buyout,51.3,0.0516,3.34,3.02,3.77,0.0,0.0,64.07,64.07
2026-01-01,SKU00348,External Brand,Hoka,Outdoor Apparel,Consignment,42.96,0.0446,2.03,3.25,0.67,0.0,0.0,50.82,50.82
2026-01-01,SKU00349,External Brand,Brooks Brothers,Lifestyle Apparel,Buyout,40.57,0.0565,3.11,2.82,0.83,0.0501,20.22,49.62,69.85
2026-01-01,SKU00350,External Brand,Columbia,Accessories,Consignment,22.18,0.0383,2.34,2.84,1.05,0.0,0.0,29.26,29.26
2026-01-01,SKU00351,External Brand,Nike,Kids Apparel,Consignment,6.35,0.0349,4.35,2.33,0.7,0.0,0.0,13.96,13.96
2026-01-01,SKU00352,Himaxx Own,Brand B,Accessories,Own Brand,130.01,0.0226,2.61,0.45,14.88,0.0,0.0,150.88,150.88
2026-01-01,SKU00353,External Brand,On Running,Bags,Consignment,4.55,0.0251,1.97,0.64,2.46,0.0,0.0,9.73,9.73
2026-01-01,SKU00354,External Brand,Patagonia,Sportswear,Buyout,117.54,0.0639,2.01,3.47,1.3,0.0,0.0,131.83,131.83
2026-01-01,SKU00355,External Brand,Hoka,Yoga Apparel,Consignment,50.48,0.0421,2.21,2.69,0.03,0.0,0.0,57.53,57.53
2026-01-01,SKU00356,Himaxx Own,Brand B,Running Shoes,Own Brand,258.2,0.0215,3.25,1.52,8.86,0.0,0.0,277.4,277.4
2026-01-01,SKU00357,External Brand,The North Face,Lifestyle Apparel,Buyout,47.5,0.0442,4.19,2.47,2.22,0.0,0.0,58.48,58.48
2026-01-01,SKU00358,External Brand,Reebok Underwear,Performance Apparel,Buyout,190.2,0.0635,3.22,0.49,3.98,0.0314,48.49,209.95,258.44
2026-01-01,SKU00359,Himaxx Own,Brand B,Basketball Shoes,Own Brand,98.61,0.0742,3.41,1.86,9.49,0.0,0.0,120.69,120.69
2026-01-01,SKU00360,External Brand,Salomon,Running Shoes,Buyout,262.78,0.0624,3.31,2.42,1.72,0.0,0.0,286.63,286.63
2026-01-01,SKU00361,External Brand,The North Face,Accessories,Buyout,14.07,0.0345,4.0,1.99,1.44,0.0,0.0,21.98,21.98
2026-01-01,SKU00362,External Brand,Brooks Brothers,Outdoor Apparel,Buyout,202.77,0.0705,2.82,2.81,1.16,0.0782,140.02,223.86,363.88
2026-01-01,SKU00363,External Brand,Under Armour,Accessories,Buyout,49.29,0.0674,3.33,1.07,0.52,0.0,0.0,57.54,57.54
2026-01-01,SKU00364,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,173.85,0.0223,0.92,1.73,5.63,0.0,0.0,186.01,186.01
2026-01-01,SKU00365,External Brand,On Running,Performance Apparel,Consignment,10.75,0.0699,2.75,3.17,0.39,0.0,0.0,17.81,17.81
2026-01-01,SKU00366,Himaxx Own,Brand B,Kids Apparel,Own Brand,87.38,0.071,3.21,0.97,14.4,0.0,0.0,112.16,112.16
2026-01-01,SKU00367,External Brand,Adidas,Yoga Apparel,Consignment,5.14,0.0357,3.43,2.61,2.01,0.0,0.0,13.38,13.38
2026-01-01,SKU00368,External Brand,Puma,Sportswear,Buyout,86.35,0.0285,3.36,0.48,2.58,0.0,0.0,95.23,95.23
2026-01-01,SKU00369,External Brand,Adidas,Bags,Consignment,12.06,0.0774,0.95,2.24,1.44,0.0,0.0,17.63,17.63
2026-01-01,SKU00370,External Brand,Hoka,Sportswear,Buyout,63.17,0.0732,1.9,1.04,0.09,0.0,0.0,70.82,70.82
2026-01-01,SKU00371,Himaxx Own,Brand A,Sportswear,Own Brand,188.98,0.0588,4.3,1.98,11.87,0.0,0.0,218.24,218.24
2026-01-01,SKU00372,External Brand,Under Armour,Kids Apparel,Consignment,26.72,0.0624,4.22,0.49,3.77,0.0,0.0,36.88,36.88
2026-01-01,SKU00373,External Brand,New Balance,Outdoor Apparel,Buyout,214.71,0.0798,1.09,1.61,3.0,0.0,0.0,237.56,237.56
2026-01-01,SKU00374,External Brand,Asics,Sportswear,Buyout,61.25,0.0546,1.84,0.39,1.23,0.0,0.0,68.05,68.05
