date,store_id,channel,store_format,region,city,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-01-02,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,258,137,31,106,105,33,8,8,9,1105.09,962.88,0.031,0.0584,0.2424,1.125,122.79
2026-01-02,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,293,132,27,105,78,39,4,4,10,1619.5,1151.13,0.0137,0.0303,0.1026,2.5,161.95
2026-01-02,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,259,123,27,96,157,66,6,6,16,2867.86,2023.55,0.0232,0.0488,0.0909,2.6667,179.24
2026-01-02,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,161,79,13,66,66,22,7,7,13,3309.89,2022.45,0.0435,0.0886,0.3182,1.8571,254.61
2026-01-02,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,314,115,29,86,95,29,8,8,8,1099.88,931.78,0.0255,0.0696,0.2759,1.0,137.49
2026-01-02,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,394,184,40,144,147,76,9,9,13,2165.26,1666.7,0.0228,0.0489,0.1184,1.4444,166.56
2026-01-02,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,275,169,24,145,173,63,11,11,16,2101.63,1840.86,0.04,0.0651,0.1746,1.4545,131.35
2026-01-02,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,91,56,19,37,53,16,5,5,10,1781.07,876.45,0.0549,0.0893,0.3125,2.0,178.11
2026-01-03,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,156,71,17,54,64,14,15,15,26,5667.2,3557.67,0.0962,0.2113,1.0714,1.7333,217.97
2026-01-03,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,314,130,22,108,150,58,8,8,14,1886.74,1141.61,0.0255,0.0615,0.1379,1.75,134.77
2026-01-03,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,263,98,21,77,126,59,2,2,6,2703.44,2703.44,0.0076,0.0204,0.0339,3.0,450.57
2026-01-03,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,174,80,14,66,52,26,8,8,15,1663.63,1503.84,0.046,0.1,0.3077,1.875,110.91
2026-01-03,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,289,134,20,114,112,29,5,5,12,1958.35,1569.24,0.0173,0.0373,0.1724,2.4,163.2
2026-01-03,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,183,99,18,81,71,27,8,8,12,2550.59,1852.98,0.0437,0.0808,0.2963,1.5,212.55
2026-01-03,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,341,170,19,151,144,64,9,9,13,1380.02,1110.22,0.0264,0.0529,0.1406,1.4444,106.16
2026-01-03,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,193,110,31,79,107,30,10,10,14,2425.07,1997.31,0.0518,0.0909,0.3333,1.4,173.22
2026-01-03,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,245,156,29,127,100,41,9,9,17,3395.31,1858.66,0.0367,0.0577,0.2195,1.8889,199.72
2026-01-03,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,399,243,50,193,210,94,7,7,8,812.7,450.49,0.0175,0.0288,0.0745,1.1429,101.59
2026-01-03,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,205,117,17,100,132,28,8,8,13,2284.54,1007.17,0.039,0.0684,0.2857,1.625,175.73
2026-01-03,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,211,82,13,69,107,45,18,18,25,4491.48,3170.43,0.0853,0.2195,0.4,1.3889,179.66
2026-01-03,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,119,45,5,40,66,19,12,12,19,2644.69,2218.51,0.1008,0.2667,0.6316,1.5833,139.19
2026-01-03,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,266,165,56,109,116,62,6,6,8,1728.36,1322.28,0.0226,0.0364,0.0968,1.3333,216.05
2026-01-03,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,325,203,57,146,191,81,8,8,10,1957.74,1460.44,0.0246,0.0394,0.0988,1.25,195.77
2026-01-03,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,412,225,54,171,207,44,16,16,24,4675.94,3897.47,0.0388,0.0711,0.3636,1.5,194.83
2026-01-03,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,338,157,53,104,126,53,10,10,14,2064.89,1548.9,0.0296,0.0637,0.1887,1.4,147.49
2026-01-03,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,257,81,22,59,94,49,11,11,23,2821.31,2022.15,0.0428,0.1358,0.2245,2.0909,122.67
2026-01-03,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,126,43,9,34,50,17,4,4,10,1819.64,576.37,0.0317,0.093,0.2353,2.5,181.96
2026-01-03,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,356,179,49,130,188,40,11,11,14,3149.82,2040.93,0.0309,0.0615,0.275,1.2727,224.99
2026-01-03,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,284,159,28,131,146,47,12,12,23,5295.78,3373.03,0.0423,0.0755,0.2553,1.9167,230.25
2026-01-03,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,139,54,15,39,65,24,7,7,11,1948.55,1565.14,0.0504,0.1296,0.2917,1.5714,177.14
2026-01-03,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,171,104,20,84,75,34,10,10,18,2606.33,2236.17,0.0585,0.0962,0.2941,1.8,144.8
2026-01-03,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,231,114,16,98,120,50,5,5,5,968.43,590.48,0.0216,0.0439,0.1,1.0,193.69
2026-01-03,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,371,240,67,173,180,52,8,8,8,1238.07,918.95,0.0216,0.0333,0.1538,1.0,154.76
2026-01-03,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,209,130,19,111,59,20,16,16,20,3134.15,2577.01,0.0766,0.1231,0.8,1.25,156.71
2026-01-03,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,263,116,23,93,139,63,1,1,1,79.5,79.5,0.0038,0.0086,0.0159,1.0,79.5
2026-01-03,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,361,144,43,101,226,91,3,3,3,468.72,175.32,0.0083,0.0208,0.033,1.0,156.24
2026-01-03,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,155,87,10,77,98,27,9,9,20,5571.53,5304.76,0.0581,0.1034,0.3333,2.2222,278.58
2026-01-03,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,257,159,46,113,72,31,6,6,13,2575.52,1947.84,0.0233,0.0377,0.1935,2.1667,198.12
2026-01-03,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,140,72,13,59,77,37,9,9,14,3301.83,2988.74,0.0643,0.125,0.2432,1.5556,235.84
2026-01-03,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,178,82,9,73,65,18,8,8,10,2563.63,1979.39,0.0449,0.0976,0.4444,1.25,256.36
2026-01-03,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,232,70,21,49,100,36,11,11,20,3734.07,2886.03,0.0474,0.1571,0.3056,1.8182,186.7
2026-01-03,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,187,98,17,81,103,40,17,17,35,5792.93,3996.84,0.0909,0.1735,0.425,2.0588,165.51
2026-01-03,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,344,162,16,146,91,28,10,10,15,1629.1,1325.64,0.0291,0.0617,0.3571,1.5,108.61
2026-01-03,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,177,105,32,73,65,26,11,11,14,1463.06,581.81,0.0621,0.1048,0.4231,1.2727,104.5
2026-01-03,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,251,78,7,71,77,28,11,10,19,2279.76,1622.03,0.0438,0.1282,0.3929,1.7273,119.99
2026-01-03,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,163,74,18,56,74,28,14,14,19,3840.73,2545.63,0.0859,0.1892,0.5,1.3571,202.14
2026-01-03,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,318,102,14,88,199,90,12,12,20,2390.23,1833.48,0.0377,0.1176,0.1333,1.6667,119.51
2026-01-03,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,385,214,55,159,162,88,12,12,21,2827.5,2079.37,0.0312,0.0561,0.1364,1.75,134.64
2026-01-03,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,306,144,25,119,88,31,4,4,8,941.53,670.19,0.0131,0.0278,0.129,2.0,117.69
2026-01-03,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,345,120,12,108,199,83,8,8,14,1490.7,995.75,0.0232,0.0667,0.0964,1.75,106.48
2026-01-03,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,104,39,6,33,26,14,8,8,11,1667.91,1259.25,0.0769,0.2051,0.5714,1.375,151.63
2026-01-03,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,394,239,45,194,146,30,10,10,22,4212.96,1921.41,0.0254,0.0418,0.3333,2.2,191.5
2026-01-03,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,243,105,26,79,124,50,7,7,9,1748.45,435.99,0.0288,0.0667,0.14,1.2857,194.27
2026-01-03,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,331,116,24,92,161,87,10,10,14,2874.9,2754.21,0.0302,0.0862,0.1149,1.4,205.35
2026-01-03,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,270,87,29,58,102,42,7,7,8,1396.39,1054.25,0.0259,0.0805,0.1667,1.1429,174.55
2026-01-03,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,341,184,61,123,101,23,10,10,16,2155.77,1834.07,0.0293,0.0543,0.4348,1.6,134.74
2026-01-03,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,308,196,43,153,170,69,13,13,15,2267.06,1562.9,0.0422,0.0663,0.1884,1.1538,151.14
2026-01-03,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,160,56,9,47,101,43,5,5,11,1464.31,1180.62,0.0312,0.0893,0.1163,2.2,133.12
2026-01-03,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,282,178,49,129,80,19,6,6,9,1942.97,1010.36,0.0213,0.0337,0.3158,1.5,215.89
2026-01-03,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,97,47,11,36,49,14,8,8,15,2188.84,1714.1,0.0825,0.1702,0.5714,1.875,145.92
2026-01-03,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,284,150,32,118,158,85,12,12,14,2132.0,1778.28,0.0423,0.08,0.1412,1.1667,152.29
2026-01-03,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,391,245,53,192,110,47,10,10,13,2479.43,2183.31,0.0256,0.0408,0.2128,1.3,190.73
2026-01-03,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,323,105,30,75,150,38,11,10,13,2417.39,1827.53,0.0341,0.0952,0.2895,1.1818,185.95
2026-01-03,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,118,66,17,49,70,27,12,12,19,3402.64,2332.66,0.1017,0.1818,0.4444,1.5833,179.09
2026-01-03,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,330,141,30,111,197,42,3,3,6,707.74,446.13,0.0091,0.0213,0.0714,2.0,117.96
2026-01-03,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,318,152,35,117,204,110,5,5,6,1704.03,1098.94,0.0157,0.0329,0.0455,1.2,284.0
2026-01-03,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,239,79,10,69,99,39,5,5,8,911.42,386.83,0.0209,0.0633,0.1282,1.6,113.93
2026-01-03,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,136,86,13,73,52,19,11,11,21,4672.41,4075.94,0.0809,0.1279,0.5789,1.9091,222.5
2026-01-03,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,314,108,37,71,120,24,4,4,8,1545.95,1477.94,0.0127,0.037,0.1667,2.0,193.24
2026-01-03,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,275,144,27,117,104,36,16,16,20,4450.41,3179.81,0.0582,0.1111,0.4444,1.25,222.52
2026-01-03,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,140,88,30,58,79,30,4,4,5,815.38,562.53,0.0286,0.0455,0.1333,1.25,163.08
2026-01-03,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,136,75,11,64,55,11,13,13,23,5289.1,4245.74,0.0956,0.1733,1.1818,1.7692,229.96
2026-01-03,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,123,67,19,48,79,21,7,7,11,1836.89,1657.31,0.0569,0.1045,0.3333,1.5714,166.99
2026-01-03,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,259,156,40,116,90,31,6,6,11,2263.77,1885.14,0.0232,0.0385,0.1935,1.8333,205.8
2026-01-03,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,185,79,18,61,48,24,7,7,14,2157.21,1891.48,0.0378,0.0886,0.2917,2.0,154.09
2026-01-03,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,265,144,44,100,171,84,10,10,15,2086.45,1700.3,0.0377,0.0694,0.119,1.5,139.1
2026-01-03,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,98,48,5,43,36,15,7,7,14,2185.95,1309.71,0.0714,0.1458,0.4667,2.0,156.14
2026-01-03,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,231,103,21,82,92,24,2,2,2,489.64,489.64,0.0087,0.0194,0.0833,1.0,244.82
2026-01-03,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,127,73,11,62,38,18,7,7,13,3089.17,2552.08,0.0551,0.0959,0.3889,1.8571,237.63
2026-01-03,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,397,131,43,88,111,25,6,6,8,1047.68,648.41,0.0151,0.0458,0.24,1.3333,130.96
2026-01-03,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,212,133,41,92,137,40,6,6,14,3325.56,2754.45,0.0283,0.0451,0.15,2.3333,237.54
2026-01-03,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,343,109,14,95,95,21,10,10,19,4589.49,4023.14,0.0292,0.0917,0.4762,1.9,241.55
2026-01-03,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,155,77,8,69,78,36,8,8,14,1968.39,1924.41,0.0516,0.1039,0.2222,1.75,140.6
2026-01-03,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,127,60,7,53,71,25,10,10,17,2271.61,1429.06,0.0787,0.1667,0.4,1.7,133.62
2026-01-04,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,264,104,19,85,90,42,18,18,27,4482.3,3658.37,0.0682,0.1731,0.4286,1.5,166.01
2026-01-04,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,136,52,9,43,45,21,5,5,10,2230.06,888.61,0.0368,0.0962,0.2381,2.0,223.01
2026-01-04,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,373,240,49,191,185,58,5,5,6,988.45,988.45,0.0134,0.0208,0.0862,1.2,164.74
2026-01-04,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,248,108,11,97,62,28,9,9,17,1782.5,1549.32,0.0363,0.0833,0.3214,1.8889,104.85
2026-01-04,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,122,41,8,33,45,16,5,5,9,1170.42,1170.42,0.041,0.122,0.3125,1.8,130.05
2026-01-04,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,360,111,33,78,221,52,14,14,22,4148.38,1748.27,0.0389,0.1261,0.2692,1.5714,188.56
2026-01-04,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,248,160,33,127,136,41,8,8,13,1938.15,1800.85,0.0323,0.05,0.1951,1.625,149.09
2026-01-04,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,162,97,18,79,59,12,13,13,15,2136.11,1612.59,0.0802,0.134,1.0833,1.1538,142.41
2026-01-04,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,238,141,41,100,92,24,12,12,22,5147.47,2924.85,0.0504,0.0851,0.5,1.8333,233.98
2026-01-04,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,213,104,26,78,115,33,11,11,14,2431.62,1854.96,0.0516,0.1058,0.3333,1.2727,173.69
2026-01-04,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,278,88,22,66,145,57,6,6,9,1621.22,1497.83,0.0216,0.0682,0.1053,1.5,180.14
2026-01-04,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,154,48,5,43,75,22,12,12,18,3016.29,2805.42,0.0779,0.25,0.5455,1.5,167.57
2026-01-04,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,149,60,17,43,91,29,8,8,12,2390.85,1801.91,0.0537,0.1333,0.2759,1.5,199.24
2026-01-04,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,352,119,22,97,203,102,4,4,11,1889.38,983.42,0.0114,0.0336,0.0392,2.75,171.76
2026-01-04,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,157,52,16,36,43,13,6,6,7,1109.41,1109.41,0.0382,0.1154,0.4615,1.1667,158.49
2026-01-04,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,331,119,13,106,98,41,15,15,23,3485.2,2619.91,0.0453,0.1261,0.3659,1.5333,151.53
2026-01-04,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,146,62,19,43,48,14,9,9,12,2358.1,873.92,0.0616,0.1452,0.6429,1.3333,196.51
2026-01-04,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,273,94,20,74,142,62,12,12,17,2057.65,1357.02,0.044,0.1277,0.1935,1.4167,121.04
2026-01-04,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,242,126,14,112,103,27,4,4,6,927.29,844.05,0.0165,0.0317,0.1481,1.5,154.55
2026-01-04,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,386,235,69,166,128,65,14,14,20,4758.82,4098.83,0.0363,0.0596,0.2154,1.4286,237.94
2026-01-04,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,181,71,17,54,62,18,5,5,12,2388.16,1786.49,0.0276,0.0704,0.2778,2.4,199.01
2026-01-04,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,237,153,39,114,80,16,10,10,15,3743.76,2548.76,0.0422,0.0654,0.625,1.5,249.58
2026-01-04,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,286,103,17,86,174,86,17,17,29,6323.3,5672.61,0.0594,0.165,0.1977,1.7059,218.04
2026-01-04,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,279,97,21,76,81,25,4,4,9,2470.72,2320.37,0.0143,0.0412,0.16,2.25,274.52
2026-01-04,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,313,127,33,94,185,82,10,10,14,2329.3,2010.12,0.0319,0.0787,0.122,1.4,166.38
2026-01-04,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,225,137,28,109,137,52,10,10,19,1822.2,952.36,0.0444,0.073,0.1923,1.9,95.91
2026-01-04,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,214,73,19,54,109,37,5,5,10,1994.06,1005.79,0.0234,0.0685,0.1351,2.0,199.41
2026-01-04,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,126,51,11,40,71,28,8,8,10,1871.3,894.56,0.0635,0.1569,0.2857,1.25,187.13
2026-01-04,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,328,189,65,124,176,54,5,5,9,1124.52,704.79,0.0152,0.0265,0.0926,1.8,124.95
2026-01-04,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,175,94,19,75,82,18,5,5,7,794.9,794.9,0.0286,0.0532,0.2778,1.4,113.56
2026-01-04,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,271,84,20,64,103,38,10,9,21,3766.97,3058.87,0.0369,0.1071,0.2632,2.1,179.38
2026-01-04,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,382,132,17,115,159,35,5,5,15,2624.47,2404.56,0.0131,0.0379,0.1429,3.0,174.96
2026-01-04,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,312,97,12,85,155,71,10,10,14,1630.68,1098.84,0.0321,0.1031,0.1408,1.4,116.48
2026-01-04,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,128,52,6,46,78,40,11,11,22,3860.36,2341.14,0.0859,0.2115,0.275,2.0,175.47
2026-01-04,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,292,165,22,143,85,28,12,12,20,2407.38,1716.05,0.0411,0.0727,0.4286,1.6667,120.37
2026-01-04,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,89,31,10,21,24,4,7,7,12,1839.45,1411.96,0.0787,0.2258,1.75,1.7143,153.29
2026-01-04,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,197,101,10,91,108,30,3,3,4,303.73,303.73,0.0152,0.0297,0.1,1.3333,75.93
2026-01-04,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,228,119,30,89,118,26,11,11,13,2732.43,1655.88,0.0482,0.0924,0.4231,1.1818,210.19
2026-01-04,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,176,101,11,90,80,41,8,8,12,2231.71,1350.49,0.0455,0.0792,0.1951,1.5,185.98
2026-01-04,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,92,36,12,24,39,17,5,5,10,2369.36,1616.63,0.0543,0.1389,0.2941,2.0,236.94
2026-01-04,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,285,151,44,107,91,32,8,8,12,2933.7,2568.59,0.0281,0.053,0.25,1.5,244.47
2026-01-04,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,235,144,49,95,121,49,11,11,23,3027.8,2243.79,0.0468,0.0764,0.2245,2.0909,131.64
2026-01-04,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,363,233,70,163,130,64,15,14,26,3274.66,2318.41,0.0413,0.0601,0.2344,1.7333,125.95
2026-01-04,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,151,62,13,49,94,22,12,12,17,3323.04,2551.78,0.0795,0.1935,0.5455,1.4167,195.47
2026-01-04,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,309,117,12,105,117,41,10,10,18,3847.1,3617.6,0.0324,0.0855,0.2439,1.8,213.73
2026-01-04,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,354,189,43,146,122,26,11,11,13,1812.37,1216.6,0.0311,0.0582,0.4231,1.1818,139.41
2026-01-04,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,121,75,15,60,70,27,5,5,10,762.28,323.25,0.0413,0.0667,0.1852,2.0,76.23
2026-01-04,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,318,174,47,127,192,63,8,8,14,2360.98,1522.25,0.0252,0.046,0.127,1.75,168.64
2026-01-04,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,257,115,17,98,73,22,17,17,31,6556.54,5533.44,0.0661,0.1478,0.7727,1.8235,211.5
2026-01-04,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,169,93,14,79,42,19,6,6,10,2361.95,1801.85,0.0355,0.0645,0.3158,1.6667,236.19
2026-01-04,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,236,107,21,86,100,23,9,9,17,3270.55,2420.5,0.0381,0.0841,0.3913,1.8889,192.39
2026-01-04,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,134,51,8,43,57,20,8,8,12,1474.07,1086.26,0.0597,0.1569,0.4,1.5,122.84
2026-01-04,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,272,172,37,135,124,32,18,18,32,5044.91,4591.95,0.0662,0.1047,0.5625,1.7778,157.65
2026-01-04,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,252,90,12,78,105,47,7,7,8,1434.18,950.36,0.0278,0.0778,0.1489,1.1429,179.27
2026-01-04,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,175,94,21,73,71,21,14,13,21,3407.77,2056.33,0.08,0.1383,0.6667,1.5,162.27
2026-01-04,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,127,73,17,56,57,18,13,13,20,2684.06,1057.93,0.1024,0.1781,0.7222,1.5385,134.2
2026-01-04,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,103,31,7,24,48,26,3,3,7,1723.3,1723.3,0.0291,0.0968,0.1154,2.3333,246.19
2026-01-04,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,312,128,32,96,173,59,9,9,21,3137.63,1593.14,0.0288,0.0703,0.1525,2.3333,149.41
2026-01-04,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,149,95,18,77,66,16,3,3,5,1591.9,1337.35,0.0201,0.0316,0.1875,1.6667,318.38
