snapshot_month,store_id,channel,store_format,brand,brand_tier,category,business_mode,inventory_risk_owner,avg_inventory_value,inventory_value,ending_inventory_units,sold_units,recognized_revenue,gross_profit,cogs,gmroi,inventory_turnover,sales_to_inventory_ratio,sell_through_rate,inventory_age_days,weeks_of_supply,stockout_rate,overstock_rate,clearance_rate,inventory_risk_flag
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Cole Haan,Tier 2,Performance Apparel,Consignment,Brand Partner,4813.35,10449.599999999999,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Cole Haan,Tier 2,Running Shoes,Buyout,Himaxx,11619.78,25871.82,259,1,196.09,112.49,83.6,0.009680906178946588,0.007194628469730063,0.01687553464867665,0.0038461538461538464,213.0,791.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Cole Haan,Tier 2,Sportswear,Buyout,Himaxx,3865.8425,16304.130000000001,482,5,326.57,96.53,230.04000000000002,0.024969977437001117,0.059505786901561566,0.08447576433856267,0.01026694045174538,230.5,581.8325,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Cole Haan,Tier 2,Training Shoes,Buyout,Himaxx,8073.8679999999995,44328.28,551,6,935.89,577.23,358.65999999999997,0.07149361371773728,0.044422326448735595,0.11591594016647287,0.010771992818671455,259.2,643.6,0.0,1.0,0.6,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Cole Haan,Tier 2,Underwear,Buyout,Himaxx,4592.18,14887.04,316,6,578.11,304.63,273.48,0.066336685408673,0.05955341471806419,0.12589010012673718,0.018633540372670808,164.66666666666666,706.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Accessories,Buyout,Himaxx,3218.8,3392.12,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Accessories,Consignment,Brand Partner,2111.465,4487.4400000000005,292,2,53.47,44.7,8.77,0.02117013542729811,0.004153514266161172,0.02532364969345928,0.006802721088435374,143.0,643.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Bags,Buyout,Himaxx,5139.19,6271.56,108,2,163.7,47.56,116.14,0.009254376662470157,0.022598892043298655,0.03185326870576881,0.01818181818181818,171.0,216.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Bags,Consignment,Brand Partner,3486.3266666666664,11278.97,318,1,19.4,15.81,3.59,0.0045348590397916435,0.0010297371254175838,0.005564596165209227,0.003134796238244514,171.66666666666666,806.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Basketball Shoes,Buyout,Himaxx,9437.5,10570.0,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Kids Apparel,Consignment,Brand Partner,520.38,549.29,133,1,22.36,18.79,3.57,0.03610822860217533,0.006860371267150928,0.04296859986932626,0.007462686567164179,105.0,532.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Lifestyle Apparel,Buyout,Himaxx,5728.98,13380.09,204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,999.0,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Outdoor Apparel,Buyout,Himaxx,12564.09,13923.84,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Running Shoes,Buyout,Himaxx,12308.896666666667,42685.66,398,2,352.56,117.74,234.82,0.00956543898193962,0.019077258210795495,0.028642697192735118,0.005,61.0,762.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Running Shoes,Consignment,Brand Partner,2801.18,3244.8,128,3,185.25,143.69,41.56,0.051296239441949464,0.014836604573786763,0.06613284401573623,0.022900763358778626,95.0,170.67,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Training Shoes,Buyout,Himaxx,6114.3,7007.4,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Yoga Apparel,Buyout,Himaxx,5488.82,19381.64,264,3,177.42,51.78,125.64,0.009433721637801932,0.022890165827992175,0.03232388746579411,0.011235955056179775,230.66666666666666,690.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Columbia,Tier 3,Yoga Apparel,Consignment,Brand Partner,555.81,651.84,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Bags,Buyout,Himaxx,26796.36,55601.97,291,3,1058.46,305.43,753.03,0.011398189903404791,0.028101951160530755,0.03950014106393555,0.01020408163265306,50.5,594.165,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Kids Apparel,Consignment,Brand Partner,2495.67,2860.89,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,1417.77,1518.66,143,1,15.75,13.42,2.33,0.0094655691684829,0.0016434259435592516,0.011108995112042152,0.006944444444444444,120.0,572.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Outdoor Apparel,Buyout,Himaxx,13277.544999999998,26480.25,261,2,585.4,286.02,299.38,0.02154163288469367,0.022547842993565454,0.04408947587825913,0.0076045627376425855,67.0,639.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Outdoor Apparel,Consignment,Brand Partner,4066.88,4421.25,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Running Shoes,Buyout,Himaxx,7025.205,15022.37,176,11,1824.44,882.1500000000001,942.29,0.1255692894371054,0.13412989371840395,0.2596991831555093,0.058823529411764705,300.5,63.8,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Running Shoes,Consignment,Brand Partner,476.33,561.15,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Fila,Tier 3,Training Shoes,Buyout,Himaxx,17733.87,18655.11,81,1,221.96,-8.35,230.31,-0.0004708504122337651,0.012987012987012988,0.012516162574779223,0.012195121951219513,151.0,324.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Bags,Consignment,Brand Partner,2922.27,3037.32,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Basketball Shoes,Consignment,Brand Partner,1353.63,2770.62,181,3,84.95,69.64,15.31,0.051446850320988745,0.011310328524042759,0.0627571788450315,0.016304347826086956,84.5,584.165,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Kids Apparel,Consignment,Brand Partner,3656.79,3864.9,130,1,41.32,32.21,9.11,0.008808271735593239,0.0024912559922773796,0.011299527727870618,0.007633587786259542,217.0,520.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Lifestyle Apparel,Buyout,Himaxx,4687.14,5782.26,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,474.32,537.24,111,1,13.36,10.4,2.96,0.02192612582222972,0.0062405127340192275,0.028166638556248944,0.008928571428571428,315.0,444.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Outdoor Apparel,Buyout,Himaxx,3664.82,4629.24,36,4,1141.95,627.59,514.36,0.17124715538553054,0.14035068570898435,0.3115978410945149,0.1,78.0,36.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Outdoor Apparel,Consignment,Brand Partner,1868.76,2362.8,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Sportswear,Buyout,Himaxx,4380.195,9092.26,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Training Shoes,Buyout,Himaxx,7808.34,9145.68,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Underwear,Buyout,Himaxx,4735.2,5090.34,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Yoga Apparel,Buyout,Himaxx,6786.08,8087.52,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Hoka,Tier 1,Yoga Apparel,Consignment,Brand Partner,2927.84,3331.68,66,3,359.02,307.28,51.74,0.10495109022350947,0.01767173069566643,0.1226228209191759,0.043478260869565216,225.0,88.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Accessories,Consignment,Brand Partner,1482.04,1482.04,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Basketball Shoes,Buyout,Himaxx,8664.285,18850.77,212,2,301.6,126.59,175.01,0.014610553554043986,0.02019901238244125,0.034809565936485244,0.009345794392523364,116.0,424.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Kids Apparel,Buyout,Himaxx,15056.525000000001,33007.07,238,1,31.97,8.52,23.45,0.0005658676221770959,0.001557464288738603,0.002123331910915699,0.0041841004184100415,157.0,689.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Outdoor Apparel,Buyout,Himaxx,13390.5,14577.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Outdoor Apparel,Consignment,Brand Partner,3049.9600000000005,9988.85,324,5,411.11,326.17,84.94,0.10694238612965415,0.02784954556781072,0.13479193169746487,0.015197568389057751,129.33333333333334,463.4433333333333,0.0,1.0,0.3333333333333333,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Performance Apparel,Consignment,Brand Partner,548.73,553.42,59,1,41.1,34.89,6.21,0.06358318298616807,0.011317041167787437,0.0749002241539555,0.016666666666666666,173.0,236.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Running Shoes,Consignment,Brand Partner,6344.42,7110.86,167,4,278.13,223.87,54.26,0.03528612544566722,0.0085523972246478,0.04383852267031502,0.023391812865497075,123.0,167.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Sportswear,Buyout,Himaxx,5427.0,5994.0,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Sportswear,Consignment,Brand Partner,824.01,926.16,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Training Shoes,Consignment,Brand Partner,4627.71,10157.64,247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,999.0,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Underwear,Consignment,Brand Partner,3083.04,3083.04,144,1,43.99,34.22,9.77,0.011099434324562769,0.0031689501271472314,0.014268384451710001,0.006896551724137931,103.0,576.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Yoga Apparel,Buyout,Himaxx,2130.63,2595.94,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Lululemon,Tier 1,Yoga Apparel,Consignment,Brand Partner,2209.31,4774.13,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Accessories,Buyout,Himaxx,8434.91,8574.33,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Bags,Buyout,Himaxx,7210.98,7731.36,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Basketball Shoes,Buyout,Himaxx,16261.03,16844.1,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Basketball Shoes,Consignment,Brand Partner,1218.6,1373.86,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Kids Apparel,Buyout,Himaxx,5277.363333333334,16821.66,295,3,232.53,37.67,194.86,0.007138034207738839,0.03692374159065544,0.04406177579839427,0.010067114093959731,211.33333333333334,455.0,0.0,1.0,0.6666666666666666,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Lifestyle Apparel,Buyout,Himaxx,5308.38,5974.8,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,3722.865,7680.75,225,1,49.57,42.1,7.47,0.011308494936023735,0.0020065191727339027,0.013315014108757638,0.004424778761061947,145.0,799.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Outdoor Apparel,Buyout,Himaxx,10057.143333333333,32274.11,302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.33333333333334,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Outdoor Apparel,Consignment,Brand Partner,2676.435,6458.379999999999,227,1,66.53,59.17,7.36,0.02210776648788407,0.002749926674849193,0.024857693162733265,0.0043859649122807015,190.0,667.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Performance Apparel,Buyout,Himaxx,35744.72,39295.52,166,1,518.8,282.08,236.72,0.00789151516643577,0.006622516556291391,0.01451403172272716,0.005988023952095809,166.0,664.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Running Shoes,Buyout,Himaxx,13236.353333333333,47835.94,307,4,791.45,149.23000000000002,642.22,0.01127425328124111,0.04851940589880496,0.059793659180046074,0.012861736334405145,235.66666666666666,517.0,0.0,1.0,0.3333333333333333,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Running Shoes,Consignment,Brand Partner,2130.68,2121.77,119,1,32.43,25.49,6.94,0.011963316875363735,0.0032571761127902833,0.015220492988154017,0.008333333333333333,32.0,476.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Sportswear,Consignment,Brand Partner,1235.6999999999998,2795.8100000000004,200,1,40.96,34.98,5.98,0.02830784170915271,0.00483936230476653,0.03314720401391924,0.004975124378109453,73.0,601.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Training Shoes,Buyout,Himaxx,11640.945,25020.800000000003,180,2,272.02,10.8,261.22,0.0009277597308465938,0.022439758971458078,0.023367518702304666,0.01098901098901099,107.5,360.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Underwear,Buyout,Himaxx,796.88,1143.75,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,New Balance,Tier 3,Yoga Apparel,Buyout,Himaxx,11339.82,12427.2,80,2,531.02,220.34,310.68,0.01943064351991478,0.027397260273972605,0.046827903793887383,0.024390243902439025,217.0,160.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Accessories,Consignment,Brand Partner,455.0,540.8,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Bags,Consignment,Brand Partner,1475.7766666666666,5301.12,232,1,49.39,43.81,5.58,0.02968606360944407,0.0037810599164733597,0.03346712352591743,0.004291845493562232,188.0,774.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Basketball Shoes,Buyout,Himaxx,15221.19,15473.48,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,999.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Basketball Shoes,Consignment,Brand Partner,1584.53,3415.2599999999998,177,4,100.13,83.91,16.22,0.05295576606312282,0.010236473907089167,0.06319223997021199,0.022099447513812154,190.0,541.5,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Kids Apparel,Buyout,Himaxx,11948.78,11948.78,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Kids Apparel,Consignment,Brand Partner,669.92,666.75,105,2,24.7,20.44,4.26,0.030511105803678055,0.006358968235013136,0.036870074038691185,0.018691588785046728,206.0,210.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Lifestyle Apparel,Buyout,Himaxx,6689.76,6689.76,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,2489.63,5267.7,215,4,129.83,106.26,23.57,0.042681040957893344,0.009467270236942838,0.052148311194836185,0.0182648401826484,144.5,572.0,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Outdoor Apparel,Consignment,Brand Partner,1604.665,3698.89,147,2,100.38,81.98,18.4,0.051088544961097805,0.01146656778829226,0.06255511274939006,0.013422818791946308,237.0,294.0,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Performance Apparel,Buyout,Himaxx,18180.675,41095.229999999996,231,4,738.8,241.12,497.68,0.013262433875529925,0.027374121147867175,0.040636555023397095,0.01702127659574468,175.5,565.5,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Performance Apparel,Consignment,Brand Partner,2643.72,5843.68,267,5,249.79000000000002,208.85999999999999,40.93,0.07900231491988562,0.015481972372263326,0.09448428729214896,0.01838235294117647,51.0,220.66500000000002,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Running Shoes,Buyout,Himaxx,16885.645,37961.03,209,4,1128.44,389.76,738.6800000000001,0.023082328214290897,0.043746033983303574,0.06682836219759447,0.018779342723004695,93.0,209.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Running Shoes,Consignment,Brand Partner,3730.21,8022.1,235,1,25.02,18.82,6.2,0.005045292356194424,0.0016621048144742521,0.006707397170668676,0.00423728813559322,157.0,699.5,0.0,1.0,0.5,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Sportswear,Consignment,Brand Partner,4156.38,9210.880000000001,247,10,260.34,210.71,49.63,0.05069555719159461,0.011940679148682267,0.06263623634027687,0.038910505836575876,186.5,518.3,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Training Shoes,Buyout,Himaxx,15383.61,19761.06,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Underwear,Consignment,Brand Partner,1432.14,4720.92,341,1,21.38,17.76,3.62,0.012401022246428422,0.002527685840769757,0.014928708087198176,0.0029239766081871343,270.0,804.6666666666666,0.0,1.0,0.3333333333333333,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,Nike,Tier 1,Yoga Apparel,Consignment,Brand Partner,1107.4933333333333,3755.4700000000003,327,2,37.79,33.22,4.57,0.029995665888131757,0.0041264356745563556,0.03412210156268811,0.0060790273556231,117.66666666666667,710.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Accessories,Consignment,Brand Partner,3853.98,4150.44,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Bags,Buyout,Himaxx,27919.81,30941.44,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Bags,Consignment,Brand Partner,318.5,373.1,82,1,13.36,10.88,2.48,0.03416012558869702,0.007786499215070643,0.04194662480376766,0.012048192771084338,239.0,328.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Kids Apparel,Consignment,Brand Partner,2489.72,2712.68,73,2,53.86,40.83,13.03,0.01639943447455939,0.005233520235207172,0.02163295470976656,0.02666666666666667,300.0,146.0,0.0,1.0,1.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,1435.5,1544.4,78,2,54.89,46.02,8.87,0.032058516196447236,0.006179031696273075,0.038237547892720304,0.025,108.0,156.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Outdoor Apparel,Buyout,Himaxx,11598.71,12661.54,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Performance Apparel,Buyout,Himaxx,19386.8,23720.32,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Performance Apparel,Consignment,Brand Partner,1212.005,2469.05,119,3,216.23,168.69,47.54,0.1391825941312123,0.039224260625987516,0.17840685475719983,0.02459016393442623,101.5,208.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Running Shoes,Consignment,Brand Partner,6591.76,7211.12,163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Sportswear,Buyout,Himaxx,9355.5,10602.9,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Sportswear,Consignment,Brand Partner,330.48,376.65,155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,999.0,0.0,1.0,0.0,High Risk
2026-01-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,On Running,Tier 1,Underwear,Consignment,Brand Partner,865.4300000000001,1876.16,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.5,999.0,0.0,1.0,1.0,High Risk
