month,store_id,store_name,city,region,channel,store_format,profit_profile,store_size_sqm,staff_count,store_maturity,trade_area_type,gmv,msrp_gmv,transaction_gmv,gross_sales,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,rent_expense,payroll_expense,utilities_expense,local_marketing_expense,store_direct_costs,store_cm,store_cm_pct,market_contribution,ebitda_proxy,operating_profit,operating_margin,bep_revenue,rent_to_sales_ratio,payroll_to_sales_ratio,sales_per_sqm,sales_per_staff,gross_profit_per_staff,store_cm_per_staff,store_health_flag,rent_pressure_flag,payroll_pressure_flag,bep_gap
2026-04-01,S018,Himaxx Xi'an Warehouse 18,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17488,70.0,Aging,Outlet Cluster,80689.22,404600.35,80689.22,80689.22,76968.52,58317.52,37797.69,20519.83,0.3519,9880.12,17221.99,3002.93,3731.65,33836.7,-13316.87,-0.2284,-21808.92,-28609.1,-28609.1,-0.4906,96164.16,0.1694,0.2953,3.3347163769441903,833.1074285714285,293.1404285714286,-190.241,Loss Making,Normal,High Payroll Pressure,-37846.64000000001
2026-04-01,S019,Himaxx Qingdao Warehouse 19,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,13159,53.0,New Store,Transport Hub,63378.56,322735.31,63378.56,63378.56,61259.94,47959.15,29696.91,18262.24,0.3808,9891.19,15198.17,2319.21,3191.74,30600.31,-12338.07,-0.2573,-20395.66,-26028.62,-26028.62,-0.5427,80360.62,0.2062,0.3169,3.644589254502622,904.8896226415095,344.5705660377359,-232.79377358490567,Loss Making,High Rent Pressure,High Payroll Pressure,-32401.469999999994
2026-04-01,S020,Himaxx Shanghai Warehouse 20,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,20311,81.0,Aging,Suburban Mall,91824.85,473859.07,91824.85,91824.85,89428.96,65986.86,40589.47,25397.39,0.3849,10920.4,14952.74,2760.79,4235.49,32869.41,-7472.02,-0.1132,-15120.96,-21162.6,-21162.6,-0.3207,85400.49,0.1655,0.2266,3.248823790064497,814.6525925925926,313.548024691358,-92.24716049382717,Loss Making,Normal,High Payroll Pressure,-19413.630000000005
2026-04-01,S021,Himaxx Changsha Warehouse 21,Changsha,Central China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,High Profit,6863,27.0,Mature,Suburban Mall,74490.43,450686.71,74490.43,74490.43,70200.71,53316.01,39442.4,13873.61,0.2602,5633.57,7141.38,1261.79,1487.96,15524.7,-1651.09,-0.031,-5354.42,-8496.56,-8496.56,-0.1594,59661.12,0.1057,0.1339,7.768615765700131,1974.667037037037,513.8374074074075,-61.151481481481476,Loss Making,Normal,Normal,-6345.110000000001
2026-04-01,S022,Himaxx Xiamen Warehouse 22,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,At Risk,16432,66.0,Ramp-up,Outlet Cluster,55502.46,279833.26,55502.46,55502.46,52512.69,38672.29,23190.73,15481.56,0.4003,8105.73,14779.22,2197.03,3500.41,28582.38,-13100.82,-0.3388,-21533.34,-25799.54,-25799.54,-0.6671,71397.59,0.2096,0.3822,2.3534743184031157,585.9437878787879,234.5690909090909,-198.49727272727273,Loss Making,High Rent Pressure,High Payroll Pressure,-32725.299999999996
2026-04-01,S023,Himaxx Changsha Warehouse 23,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,17644,71.0,Mature,Industrial Park,69693.42,359095.95,69693.42,69693.42,65644.57,50167.0,30848.93,19318.07,0.3851,16261.92,21509.62,3121.18,4223.9,45116.62,-25798.55,-0.5143,-35017.03,-42636.41,-42636.41,-0.8499,117163.11,0.3242,0.4288,2.8432895035139425,706.5774647887324,272.08549295774645,-363.35985915492955,Loss Making,High Rent Pressure,High Payroll Pressure,-66996.11
2026-04-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,14768,59.0,Mature,Suburban Mall,36880.27,182779.22,36880.27,36880.27,36127.47,24979.68,15299.15,9680.53,0.3875,9997.56,14483.0,1784.86,3334.52,29599.94,-19919.41,-0.7974,-27828.82,-34282.31,-34282.31,-1.3724,76379.81,0.4002,0.5798,1.6914734561213434,423.38440677966105,164.07677966101696,-337.6171186440678,Loss Making,High Rent Pressure,High Payroll Pressure,-51400.13
2026-04-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,15307,61.0,Mature,Community,79725.06,390238.56,79725.06,79725.06,77944.34,58121.94,34759.54,23362.4,0.402,16092.33,24938.41,4791.76,4648.07,50470.58,-27108.18,-0.4664,-41930.0,-52781.62,-52781.62,-0.9081,125562.78,0.2769,0.4291,3.7970823806101786,952.8186885245902,382.9901639344263,-444.396393442623,Loss Making,High Rent Pressure,High Payroll Pressure,-67440.84
2026-04-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,12478,50.0,Ramp-up,Suburban Mall,99639.81,500901.32,99639.81,99639.81,94884.46,70268.17,42305.6,27962.57,0.3979,13283.52,16937.33,2232.96,5115.13,37568.94,-9606.37,-0.1367,-21785.02,-30237.07,-30237.07,-0.4303,94408.38,0.189,0.241,5.6313648020516105,1405.3634,559.2514,-192.12740000000002,Loss Making,Normal,High Payroll Pressure,-24140.210000000006
2026-04-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,11438,46.0,Ramp-up,Suburban Mall,32392.48,149175.38,32392.48,32392.48,31378.33,22618.07,12038.96,10579.11,0.4677,23218.07,42887.0,7764.47,8580.89,82450.43,-71871.32,-3.1776,-91729.9,-107663.08,-107663.08,-4.76,176278.49,1.0265,1.8961,1.9774497289735968,491.69717391304346,229.98065217391306,-1562.42,Loss Making,High Rent Pressure,High Payroll Pressure,-153660.41999999998
2026-04-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,17911,72.0,Mature,Outlet Cluster,50186.15,252907.35,50186.15,50186.15,48110.92,34708.92,21518.17,13190.75,0.38,15628.52,29303.94,6088.92,6683.48,57704.86,-44514.11,-1.2825,-57334.07,-71218.9,-71218.9,-2.0519,151839.24,0.4503,0.8443,1.9378549494723911,482.0683333333333,183.20486111111111,-618.2515277777778,Loss Making,High Rent Pressure,High Payroll Pressure,-117130.31999999999
2026-04-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,14493,58.0,Mature,Industrial Park,76937.0,394436.1,76937.0,76937.0,74037.18,59790.4,37856.47,21933.93,0.3668,11899.33,16945.02,3519.57,4517.89,36881.81,-14947.88,-0.25,-24650.57,-30230.63,-30230.63,-0.5056,100537.31,0.199,0.2834,4.12546746705306,1030.8689655172413,378.1712068965517,-257.7220689655172,Loss Making,Normal,High Payroll Pressure,-40746.909999999996
2026-04-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,12991,52.0,Mature,Transport Hub,52200.21,257374.3,52200.21,52200.21,50347.67,38835.85,23922.93,14912.92,0.384,13215.52,23154.51,3461.07,4165.14,43996.24,-29083.32,-0.7489,-42185.85,-49112.72,-49112.72,-1.2646,114573.89,0.3403,0.5962,2.989442691093834,746.8432692307692,286.7869230769231,-559.2946153846153,Loss Making,High Rent Pressure,High Payroll Pressure,-75738.04000000001
2026-04-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,17142,69.0,Mature,Suburban Mall,55603.49,281002.25,55603.49,55603.49,52279.75,38135.63,24167.29,13968.34,0.3663,12914.26,23463.45,3951.09,5449.25,45778.05,-31809.71,-0.8341,-47004.8,-58268.47,-58268.47,-1.5279,124980.82,0.3386,0.6153,2.224689651149224,552.6902898550725,202.43971014492755,-461.0102898550725,Loss Making,High Rent Pressure,High Payroll Pressure,-86845.19
2026-04-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,12940,52.0,Mature,Suburban Mall,67149.08,329980.02,67149.08,67149.08,64507.84,48365.23,27550.43,20814.8,0.4304,12027.5,19197.34,3792.48,4636.69,39654.01,-18839.21,-0.3895,-27397.44,-38256.6,-38256.6,-0.791,92139.98,0.2487,0.3969,3.737653013910356,930.100576923077,400.2846153846154,-362.29249999999996,Loss Making,High Rent Pressure,High Payroll Pressure,-43774.74999999999
2026-04-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,At Risk,14283,57.0,Mature,Industrial Park,62938.04,310632.77,62938.04,62938.04,61069.69,45532.29,27041.1,18491.19,0.4061,21108.16,28692.43,7849.63,5576.31,63226.53,-44735.34,-0.9825,-60706.16,-82999.8,-82999.8,-1.8229,155687.58,0.4636,0.6302,3.1878659945389622,798.812105263158,324.40684210526314,-784.8305263157894,Loss Making,High Rent Pressure,High Payroll Pressure,-110155.28999999998
2026-04-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,20607,82.0,Mature,Suburban Mall,111516.54,545560.21,111516.54,111516.54,106781.39,79454.3,45346.81,34107.49,0.4293,11493.39,15460.43,2767.1,2260.21,31981.14,2126.35,0.0268,-5095.41,-10606.43,-10606.43,-0.1335,74500.9,0.1447,0.1946,3.8556946668607757,968.9548780487805,415.945,25.93109756097561,Watch,Normal,High Payroll Pressure,4953.400000000009
2026-04-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,At Risk,9562,38.0,Ramp-up,Industrial Park,44998.85,265157.93,44998.85,44998.85,44086.3,32261.48,22351.46,9910.02,0.3072,12927.28,15218.02,3125.85,3330.55,34601.71,-24691.69,-0.7654,-33694.46,-43882.04,-43882.04,-1.3602,112643.79,0.4007,0.4717,3.3739259569127795,848.9863157894737,260.79,-649.7813157894736,Loss Making,High Rent Pressure,High Payroll Pressure,-80382.31
2026-04-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,17724,71.0,Mature,Community,62337.15,304819.57,62337.15,62337.15,59107.73,43550.42,26135.78,17414.64,0.3999,7991.98,14713.57,2715.9,3305.1,28726.55,-11311.91,-0.2597,-20652.4,-26178.59,-26178.59,-0.6011,71839.16,0.1835,0.3379,2.4571439855563075,613.3861971830986,245.27661971830986,-159.32267605633803,Loss Making,Normal,High Payroll Pressure,-28288.740000000005
2026-04-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,12877,52.0,Mature,Community,60148.13,301374.5,60148.13,60148.13,58888.53,46811.77,30191.47,16620.3,0.355,22848.35,29464.85,5532.34,5269.64,63115.18,-46494.88,-0.9932,-61007.84,-77401.67,-77401.67,-1.6535,177766.55,0.4881,0.6294,3.6353009241282903,900.2263461538461,319.62115384615385,-894.1323076923077,Loss Making,High Rent Pressure,High Payroll Pressure,-130954.78
2026-04-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15144,61.0,Mature,Community,96129.4,486043.53,96129.4,96129.4,92885.54,70664.79,45002.56,25662.23,0.3632,16134.16,22388.66,4616.73,3445.21,46584.75,-20922.52,-0.2961,-35345.14,-43284.27,-43284.27,-0.6125,128278.09,0.2283,0.3168,4.666190570522979,1158.4391803278688,420.6922950819672,-342.992131147541,Loss Making,High Rent Pressure,High Payroll Pressure,-57613.3
2026-04-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Stable,8876,36.0,Aging,Suburban Mall,71093.87,427723.38,71093.87,71093.87,68031.68,50217.13,36256.98,13960.15,0.278,13954.16,25716.6,4040.93,4325.86,48037.55,-34077.4,-0.6786,-48366.69,-59272.04,-59272.04,-1.1803,172799.56,0.2779,0.5121,5.657630689499775,1394.9202777777778,387.78194444444443,-946.5944444444444,Loss Making,High Rent Pressure,High Payroll Pressure,-122582.43
2026-04-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,18860,75.0,Ramp-up,Community,99216.34,495395.26,99216.34,99216.34,96293.14,76764.46,48103.34,28661.12,0.3734,10747.97,11670.33,2387.63,2973.25,27779.18,881.94,0.0115,-8376.65,-13255.93,-13255.93,-0.1727,74402.32,0.14,0.152,4.070225874867445,1023.5261333333334,382.14826666666664,11.7592,Watch,Normal,Normal,2362.1399999999994
2026-04-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,11105,44.0,Mature,Suburban Mall,49313.78,226729.16,49313.78,49313.78,47334.19,38890.56,22747.57,16142.99,0.4151,15454.31,32503.88,6493.93,7831.25,62283.36,-46140.37,-1.1864,-65004.04,-75737.69,-75737.69,-1.9475,150048.72,0.3974,0.8358,3.5020765420981537,883.8763636363636,366.88613636363635,-1048.6447727272728,Loss Making,High Rent Pressure,High Payroll Pressure,-111158.16
2026-04-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,13382,54.0,Mature,Suburban Mall,83928.56,421369.53,83928.56,83928.56,78968.44,61238.36,38376.33,22862.03,0.3733,8682.79,10264.28,1715.29,2586.92,23249.29,-387.26,-0.0063,-7978.72,-12702.64,-12702.64,-0.2074,62275.66,0.1418,0.1676,4.576173965027649,1134.0437037037036,423.3709259259259,-7.171481481481481,Loss Making,Normal,Normal,-1037.300000000003
2026-04-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,12516,50.0,Mature,Suburban Mall,80489.92,405996.09,80489.92,80489.92,77334.65,54869.86,33042.03,21827.83,0.3978,15880.59,27606.99,3261.29,7733.46,54482.33,-32654.5,-0.5951,-46506.16,-56759.93,-56759.93,-1.0344,136955.34,0.2894,0.5031,4.383977309044424,1097.3972,436.55660000000006,-653.09,Loss Making,High Rent Pressure,High Payroll Pressure,-82085.48
2026-04-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,13027,52.0,Mature,Transport Hub,79454.0,393969.83,79454.0,79454.0,76867.65,56329.04,32869.61,23459.43,0.4165,12363.81,20938.89,2969.87,4456.54,40729.11,-17269.68,-0.3066,-29856.67,-39145.81,-39145.81,-0.6949,97795.71,0.2195,0.3717,4.324022414984263,1083.2507692307693,451.1428846153846,-332.10923076923075,Loss Making,High Rent Pressure,High Payroll Pressure,-41466.670000000006
2026-04-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,13930,56.0,Mature,Suburban Mall,76062.99,398599.92,76062.99,76062.99,72382.97,53298.18,33490.3,19807.88,0.3716,10234.47,18589.14,3853.86,2864.11,35541.57,-15733.69,-0.2952,-25443.15,-32585.36,-32585.36,-0.6114,95633.7,0.192,0.3488,3.826143575017947,951.7532142857143,353.71214285714285,-280.95875,Loss Making,Normal,High Payroll Pressure,-42335.52
2026-04-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,11731,47.0,Mature,Transport Hub,90957.55,437110.7,90957.55,90957.55,87244.16,67606.78,40706.85,26899.93,0.3979,7281.67,12359.84,1359.39,2524.26,23525.16,3374.77,0.0499,-3583.32,-8120.54,-8120.54,-0.1201,59125.08,0.1077,0.1828,5.76308754581877,1438.4421276595745,572.3389361702127,71.8036170212766,Watch,Normal,High Payroll Pressure,8481.699999999997
2026-04-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,15013,60.0,Aging,Suburban Mall,82669.94,423355.25,82669.94,82669.94,78198.03,59796.0,36081.25,23714.75,0.3966,13899.72,18578.53,3286.17,3622.66,39387.07,-15672.32,-0.2621,-27195.31,-36338.68,-36338.68,-0.6077,99313.27,0.2325,0.3107,3.9829481116365817,996.6,395.24583333333334,-261.20533333333333,Loss Making,High Rent Pressure,High Payroll Pressure,-39517.270000000004
2026-04-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,11072,44.0,Mature,Industrial Park,68328.61,350028.98,68328.61,68328.61,66279.43,47682.75,28893.1,18789.65,0.3941,9571.92,18510.51,3821.22,4380.04,36283.69,-17494.04,-0.3669,-26524.8,-32940.9,-32940.9,-0.6908,92077.62,0.2007,0.3882,4.306606755780347,1083.6988636363637,427.0375,-397.5918181818182,Loss Making,High Rent Pressure,High Payroll Pressure,-44394.869999999995
2026-04-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15170,61.0,Ramp-up,Industrial Park,98102.5,496859.47,98102.5,98102.5,92518.76,72553.1,44870.14,27682.96,0.3816,18680.6,19943.51,3958.95,6166.87,48749.93,-21066.97,-0.2904,-34986.41,-44397.16,-44397.16,-0.6119,127766.64,0.2575,0.2749,4.7826697429136455,1189.3950819672132,453.8190163934426,-345.3601639344262,Loss Making,High Rent Pressure,High Payroll Pressure,-55213.53999999999
2026-04-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,9897,40.0,Mature,Community,46526.42,237389.14,46526.42,46526.42,45340.21,34146.0,20790.6,13355.4,0.3911,15939.24,25180.96,3877.93,5477.07,50475.2,-37119.8,-1.0871,-50947.5,-59797.46,-59797.46,-1.7512,129050.88,0.4668,0.7374,3.4501364049712033,853.65,333.885,-927.9950000000001,Loss Making,High Rent Pressure,High Payroll Pressure,-94904.88
2026-04-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,15036,60.0,Mature,Community,73575.27,359491.4,73575.27,73575.27,70454.4,54418.77,31824.05,22594.72,0.4152,10682.09,13036.22,1926.42,3944.14,29588.88,-6994.16,-0.1285,-15168.13,-19952.87,-19952.87,-0.3667,71264.01,0.1963,0.2396,3.619231843575419,906.9794999999999,376.57866666666666,-116.56933333333333,Loss Making,Normal,High Payroll Pressure,-16845.239999999998
2026-04-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,12806,51.0,Mature,Suburban Mall,69780.53,338168.04,69780.53,69780.53,66224.5,48697.41,29151.85,19545.56,0.4014,14882.83,17755.37,3790.47,3576.79,40005.47,-20459.91,-0.4201,-31633.07,-38868.61,-38868.61,-0.7982,99672.91,0.3056,0.3646,3.802702639387787,954.8511764705883,383.2462745098039,-401.17470588235295,Loss Making,High Rent Pressure,High Payroll Pressure,-50975.5
2026-04-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,18008,72.0,Aging,Transport Hub,96553.05,497647.34,96553.05,96553.05,93254.74,65224.97,40816.08,24408.89,0.3742,16901.92,23817.44,4825.14,3145.06,48689.56,-24280.67,-0.3723,-33890.71,-42095.34,-42095.34,-0.6454,130107.31,0.2591,0.3652,3.621999666814749,905.9023611111111,339.0123611111111,-337.2315277777777,Loss Making,High Rent Pressure,High Payroll Pressure,-64882.34
2026-04-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,11845,47.0,Ramp-up,Suburban Mall,77894.35,390799.91,77894.35,77894.35,74243.7,57635.43,36177.69,21457.74,0.3723,7022.5,7710.94,1362.97,1620.95,17717.36,3740.38,0.0649,-736.37,-4412.99,-4412.99,-0.0766,47588.78,0.1218,0.1338,4.865802448290418,1226.2857446808512,456.5476595744681,79.58255319148937,Watch,Normal,Normal,10046.650000000001
2026-04-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17922,72.0,New Store,Transport Hub,113768.41,556095.75,113768.41,113768.41,111048.04,85919.46,51312.73,34606.73,0.4028,10390.62,15029.35,2471.43,3674.47,31565.86,3040.87,0.0354,-8778.09,-17146.09,-17146.09,-0.1996,78369.77,0.1209,0.1749,4.794077669902913,1193.3258333333333,480.6490277777778,42.23430555555555,Watch,Normal,Normal,7549.690000000002
2026-04-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,21071,84.0,Mature,Industrial Park,104949.7,511294.23,104949.7,104949.7,100562.29,77390.45,47168.73,30221.72,0.3905,12427.93,18653.2,2108.0,4727.51,37916.64,-7694.92,-0.0994,-18196.02,-24416.81,-24416.81,-0.3155,97095.27,0.1606,0.241,3.6728418205116036,921.3148809523809,359.78238095238095,-91.60619047619048,Loss Making,Normal,High Payroll Pressure,-19704.820000000007
2026-04-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,18375,74.0,New Store,Community,70989.32,356398.11,70989.32,70989.32,68307.71,50885.46,30592.66,20292.8,0.3988,16784.47,24142.37,3998.62,4642.92,49568.39,-29275.59,-0.5753,-40673.69,-48850.06,-48850.06,-0.96,124295.83,0.3298,0.4744,2.7692767346938774,687.6413513513513,274.227027027027,-395.61608108108106,Loss Making,High Rent Pressure,High Payroll Pressure,-73410.37
2026-04-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,17686,71.0,Mature,Outlet Cluster,50834.41,251945.11,50834.41,50834.41,49365.71,33550.38,18441.13,15109.25,0.4503,14327.86,19125.08,3467.09,3953.64,40873.68,-25764.43,-0.7679,-38796.18,-49268.88,-49268.88,-1.4685,90760.78,0.4271,0.57,1.8970021485921067,472.54056338028164,212.80633802816902,-362.8792957746479,Loss Making,High Rent Pressure,High Payroll Pressure,-57210.4
2026-04-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,13188,53.0,Mature,Suburban Mall,42880.26,213149.5,42880.26,42880.26,41726.41,31751.52,18435.29,13316.23,0.4194,11383.2,19285.48,4521.48,6037.18,41227.35,-27911.12,-0.879,-38114.78,-47387.17,-47387.17,-1.4924,98303.42,0.3585,0.6074,2.407606915377616,599.0852830188679,251.24962264150943,-526.6249056603773,Loss Making,High Rent Pressure,High Payroll Pressure,-66551.9
2026-04-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,14787,59.0,Mature,Outlet Cluster,91853.75,459584.27,91853.75,91853.75,89305.26,69962.28,42285.5,27676.78,0.3956,6071.64,11197.14,2211.74,2900.06,22380.58,5296.2,0.0757,-919.74,-5010.43,-5010.43,-0.0716,56574.37,0.0868,0.16,4.731336985189693,1185.8013559322035,469.0979661016949,89.76610169491525,Watch,Normal,Normal,13387.909999999996
2026-04-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,Loss Making,12324,49.0,Ramp-up,Transport Hub,49312.38,250049.86,49312.38,49312.38,47569.85,36744.69,23095.31,13649.38,0.3715,20345.37,24878.15,6240.0,6045.74,57509.26,-43859.88,-1.1936,-58019.61,-68445.82,-68445.82,-1.8627,154817.28,0.5537,0.6771,2.981555501460565,749.8916326530613,278.55877551020404,-895.0995918367346,Loss Making,High Rent Pressure,High Payroll Pressure,-118072.59
2026-04-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,Stable,13907,56.0,Mature,Suburban Mall,73593.11,365632.4,73593.11,73593.11,70064.95,56220.35,34369.7,21850.65,0.3887,9882.37,17980.33,3852.49,4820.48,36535.67,-14685.02,-0.2612,-25573.31,-33253.13,-33253.13,-0.5915,94003.97,0.1758,0.3198,4.042593657870137,1003.9348214285714,390.1901785714286,-262.2325,Loss Making,Normal,High Payroll Pressure,-37783.62
2026-04-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,13719,55.0,New Store,Industrial Park,28167.82,144418.11,28167.82,28167.82,27856.69,21586.52,13955.31,7631.21,0.3535,16473.73,17688.43,3285.35,3605.66,41053.17,-33421.96,-1.5483,-43101.69,-54325.15,-54325.15,-2.5166,116127.74,0.7631,0.8194,1.5734762008892778,392.4821818181818,138.74927272727274,-607.672,Loss Making,High Rent Pressure,High Payroll Pressure,-94541.22
2026-04-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,13727,55.0,Mature,Transport Hub,91159.52,446148.69,91159.52,91159.52,87511.72,65796.69,37791.25,28005.44,0.4256,11174.29,14231.34,1927.57,2676.29,30009.49,-2004.05,-0.0305,-11366.57,-17443.81,-17443.81,-0.2651,70505.06,0.1698,0.2163,4.793231587382531,1196.3034545454545,509.18981818181817,-36.43727272727273,Loss Making,Normal,High Payroll Pressure,-4708.369999999995
2026-04-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,12345,49.0,Mature,Industrial Park,81477.81,408704.67,81477.81,81477.81,76731.67,60376.7,36374.6,24002.1,0.3975,14082.35,21962.7,4881.91,5581.63,46508.6,-22506.5,-0.3728,-35157.78,-44396.77,-44396.77,-0.7353,116991.26,0.2332,0.3638,4.890781692993114,1232.1775510204081,489.8387755102041,-459.31632653061223,Loss Making,High Rent Pressure,High Payroll Pressure,-56614.56
2026-04-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,12376,50.0,Ramp-up,Industrial Park,50663.25,237227.02,50663.25,50663.25,48359.63,36572.75,21153.44,15419.31,0.4216,17475.96,19185.21,4223.65,5490.85,46375.67,-30956.36,-0.8464,-45001.09,-53694.84,-53694.84,-1.4682,109997.52,0.4778,0.5246,2.9551349385908208,731.455,308.3862,-619.1272,Loss Making,High Rent Pressure,High Payroll Pressure,-73424.77
2026-04-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,10848,43.0,Aging,Suburban Mall,76978.53,371702.87,76978.53,76978.53,74504.06,58327.87,34437.81,23890.06,0.4096,19165.68,26269.29,3239.28,7515.29,56189.54,-32299.48,-0.5538,-47077.1,-56996.53,-56996.53,-0.9772,137187.44,0.3286,0.4504,5.3768316740412985,1356.4620930232559,555.5827906976745,-751.1506976744186,Loss Making,High Rent Pressure,High Payroll Pressure,-78859.57
2026-04-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,15607,62.0,Mature,Suburban Mall,68510.93,344703.24,68510.93,68510.93,64785.43,48808.14,29359.95,19448.19,0.3985,9763.47,15254.01,3118.9,3437.95,31574.32,-12126.13,-0.2484,-20157.87,-25257.41,-25257.41,-0.5175,79240.48,0.2,0.3125,3.1273236368296278,787.228064516129,313.68048387096775,-195.58274193548385,Loss Making,Normal,High Payroll Pressure,-30432.339999999997
